Commodity,Unit,Country,Quantity,Value
OTHER COMMODITIES,,MOROCCO,,0.47496
OTHER COMMODITIES,,SOUTH AFRICA,,23.48942
OTHER COMMODITIES,,SUDAN,,44.778528
OTHER COMMODITIES,,TUNISIA,,1.877769
OTHER COMMODITIES,,ZIMBABWE,,0.386106
OTHER COMMODITIES,,CANADA,,27.01401
OTHER COMMODITIES,,USA,,385.7941
OTHER COMMODITIES,,US MINOR OUTLYING ISLANDS,,0.014352
OTHER COMMODITIES,,ARGENTINA,,8.339048
OTHER COMMODITIES,,BOLIVIA,,2.4e-05
OTHER COMMODITIES,,BRAZIL,,56.06988
OTHER COMMODITIES,,CHILE,,0.898265
OTHER COMMODITIES,,COLOMBIA,,0.079256
OTHER COMMODITIES,,ECUADOR,,0.110795
OTHER COMMODITIES,,PARAGUAY,,0.327876
OTHER COMMODITIES,,PERU,,0.696664
OTHER COMMODITIES,,URUGUAY,,0.353691
OTHER COMMODITIES,,VENEZUELA,,0.027804
OTHER COMMODITIES,,ARUBA,,0.262811
OTHER COMMODITIES,,BARBADOS,,2e-06
OTHER COMMODITIES,,BELIZE,,0.148504
OTHER COMMODITIES,,GRENADA,,0.06405
OTHER COMMODITIES,,JAMAICA,,0.060048
OTHER COMMODITIES,,TRINIDAD,,0.000195
OTHER COMMODITIES,,COSTA RICA,,0.203595
OTHER COMMODITIES,,EL SALVADOR,,0.15731
OTHER COMMODITIES,,GUATEMALA,,0.000207
OTHER COMMODITIES,,HONDURAS,,0.073508
OTHER COMMODITIES,,NICARAGUA,,0.49933
OTHER COMMODITIES,,AMERI SAMOA,,0.061273
OTHER COMMODITIES,,CUBA,,0.000912
OTHER COMMODITIES,,DOMINIC REP,,0.044189
OTHER COMMODITIES,,HAITI,,0.196832
OTHER COMMODITIES,,MEXICO,,3.735682
OTHER COMMODITIES,,NETHERLANDANTIL,,0.111247
OTHER COMMODITIES,,PANAMA REPUBLIC,,0.025171
OTHER COMMODITIES,,PUERTO RICO,,0.054956
OTHER COMMODITIES,,SURINAME,,0.159778
OTHER COMMODITIES,,VIRGIN IS US,,0.000664
OTHER COMMODITIES,,AFGHANISTAN,,6.374757
OTHER COMMODITIES,,AUSTRALIA,,17.661801
OTHER COMMODITIES,,BANGLADESH PR,,20.733043
OTHER COMMODITIES,,BHUTAN,,4.782305
OTHER COMMODITIES,,BRUNEI,,4e-05
OTHER COMMODITIES,,CAMBODIA,,0.076121
OTHER COMMODITIES,,CHINA P RP,,847.629071
OTHER COMMODITIES,,FIJI IS,,0.003116
OTHER COMMODITIES,,HEARD MACDONALD,,0.000288
OTHER COMMODITIES,,HONG KONG,,137.428128
OTHER COMMODITIES,,INDONESIA,,76.452024
OTHER COMMODITIES,,IRAN,,11.628699
OTHER COMMODITIES,,JAPAN,,61.116588
OTHER COMMODITIES,,KOREA RP,,97.948676
OTHER COMMODITIES,,LAO PD RP,,0.045116
OTHER COMMODITIES,,MALAYSIA,,35.896417
OTHER COMMODITIES,,MARSHALL ISLAND,,0.016273
OTHER COMMODITIES,,MYANMAR,,4.88432
OTHER COMMODITIES,,MONGOLIA,,0.000435
OTHER COMMODITIES,,NAURU RP,,0.033901
OTHER COMMODITIES,,NEPAL,,18.627891
OTHER COMMODITIES,,NEW ZEALAND,,6.560145
OTHER COMMODITIES,,PAKISTAN IR,,9.886999
OTHER COMMODITIES,,PHILIPPINES,,3.334346
OTHER COMMODITIES,,SINGAPORE,,102.771715
OTHER COMMODITIES,,SRI LANKA DSR,,48.38972
OTHER COMMODITIES,,THAILAND,,101.52641
OTHER COMMODITIES,,VIETNAM SOC REP,,63.265752
OTHER COMMODITIES,,SAMOA,,0.005267
OTHER COMMODITIES,,BAHARAIN IS,,3.541411
OTHER COMMODITIES,,IRAQ,,0.000505
OTHER COMMODITIES,,JORDAN,,0.203185
OTHER COMMODITIES,,KUWAIT,,13.225649
OTHER COMMODITIES,,LEBANON,,0.00611
OTHER COMMODITIES,,OMAN,,17.781284
OTHER COMMODITIES,,QATAR,,1.757997
OTHER COMMODITIES,,SAUDI ARAB,,5.628906
OTHER COMMODITIES,,SYRIA,,9.1e-05
OTHER COMMODITIES,,U ARAB EMTS,,72.531212
OTHER COMMODITIES,,YEMEN REPUBLC,,0.101769
OTHER COMMODITIES,,TAIWAN,,20.257036
OTHER COMMODITIES,,FR GUIANA,,0.299846
OTHER COMMODITIES,,ISRAEL,,22.020522
OTHER COMMODITIES,,KOREA DP RP,,0.166737
OTHER COMMODITIES,,MACAO,,0.000374
OTHER COMMODITIES,,MALDIVES,,0.186396
OTHER COMMODITIES,,TOKELAU IS,,5e-06
OTHER COMMODITIES,,AUSTRIA,,13.538042
OTHER COMMODITIES,,BELGIUM,,60.293189
OTHER COMMODITIES,,DENMARK,,18.617969
OTHER COMMODITIES,,FINLAND,,313.869882
OTHER COMMODITIES,,FRANCE,,83.618104
OTHER COMMODITIES,,GERMANY,,188.905585
OTHER COMMODITIES,,GREECE,,0.682191
OTHER COMMODITIES,,IRELAND,,24.047479
OTHER COMMODITIES,,ITALY,,45.687892
OTHER COMMODITIES,,LUXEMBOURG,,0.25345
OTHER COMMODITIES,,NETHERLAND,,54.547897
OTHER COMMODITIES,,PORTUGAL,,7.542334
OTHER COMMODITIES,,SAN MARINO,,0.000703
OTHER COMMODITIES,,SPAIN,,27.979836
OTHER COMMODITIES,,SWEDEN,,24.046067
OTHER COMMODITIES,,UK,,57.680327
OTHER COMMODITIES,,ICELAND,,0.004633
OTHER COMMODITIES,,NORWAY,,4.249514
OTHER COMMODITIES,,SWITZERLAND,,13.449339
OTHER COMMODITIES,,AZERBAIJAN,,0.036871
OTHER COMMODITIES,,BOSNIA-HRZGOVIN,,0.000547
OTHER COMMODITIES,,BULGARIA,,6.789254
OTHER COMMODITIES,,BELARUS,,1.184433
OTHER COMMODITIES,,CROATIA,,0.168306
OTHER COMMODITIES,,CZECH REPUBLIC,,6.990549
OTHER COMMODITIES,,ESTONIA,,0.24778
OTHER COMMODITIES,,GEORGIA,,0.085732
OTHER COMMODITIES,,HUNGARY,,8.018311
OTHER COMMODITIES,,KAZAKHSTAN,,1.661193
OTHER COMMODITIES,,KYRGHYZSTAN,,0.288464
OTHER COMMODITIES,,LATVIA,,0.05173
OTHER COMMODITIES,,LITHUANIA,,1.875657
OTHER COMMODITIES,,MACEDONIA,,8.8e-05
OTHER COMMODITIES,,POLAND,,7.815321
OTHER COMMODITIES,,ROMANIA,,1.20551
OTHER COMMODITIES,,RUSSIA,,8.813235
OTHER COMMODITIES,,SERBIA,,0.121506
OTHER COMMODITIES,,SLOVAK REP,,0.715472
OTHER COMMODITIES,,SLOVENIA,,1.108937
OTHER COMMODITIES,,TAJIKISTAN,,4e-06
OTHER COMMODITIES,,TURKMENISTAN,,0.104362
OTHER COMMODITIES,,UKRAINE,,2.698546
OTHER COMMODITIES,,UZBEKISTAN,,1.045274
OTHER COMMODITIES,,ANDORRA,,6e-06
OTHER COMMODITIES,,CYPRUS,,0.001064
OTHER COMMODITIES,,LIECHTENSTEIN,,0.000471
OTHER COMMODITIES,,MALTA,,0.903526
OTHER COMMODITIES,,TURKEY,,8.680871
TEA,KGS,KENYA,4372663.0,11.306923
TEA,KGS,UGANDA,9800.0,0.021948
TEA,KGS,MALAWI,491039.0,1.048652
TEA,KGS,MOZAMBIQUE,47200.0,0.044756
TEA,KGS,EGYPT A RP,123.0,0.000186
TEA,KGS,MOROCCO,11.0,0.001583
TEA,KGS,ZIMBABWE,144180.0,0.27168
TEA,KGS,CANADA,233.0,0.013518
TEA,KGS,USA,34397.0,0.710873
TEA,KGS,ARGENTINA,1769780.0,2.641513
TEA,KGS,CHILE,1200.0,0.017551
TEA,KGS,AUSTRALIA,625.0,0.012231
TEA,KGS,CHINA P RP,677035.0,2.396594
TEA,KGS,INDONESIA,825421.0,1.452792
TEA,KGS,IRAN,360733.0,0.531065
TEA,KGS,JAPAN,2916.0,0.039486
TEA,KGS,KOREA RP,107.0,0.004872
TEA,KGS,MALAYSIA,141062.0,0.152684
TEA,KGS,MYANMAR,21600.0,0.070774
TEA,KGS,NEPAL,11935887.0,20.801926
TEA,KGS,PAKISTAN IR,900.0,0.020662
TEA,KGS,SINGAPORE,2172.0,0.030433
TEA,KGS,SRI LANKA DSR,800508.0,3.991934
TEA,KGS,THAILAND,231.0,0.002018
TEA,KGS,VIETNAM SOC REP,2998237.0,3.622003
TEA,KGS,QATAR,2.0,2.2e-05
TEA,KGS,U ARAB EMTS,37166.0,0.08841
TEA,KGS,TAIWAN,832.0,0.012243
TEA,KGS,FRANCE,0.0,0.000222
TEA,KGS,GERMANY,69059.0,0.507113
TEA,KGS,ITALY,8746.0,0.193577
TEA,KGS,NETHERLAND,1900.0,0.022393
TEA,KGS,SWEDEN,1288.0,0.015343
TEA,KGS,UK,21436.0,0.127578
TEA,KGS,SWITZERLAND,280.0,0.011236
TEA,KGS,CROATIA,8775.0,0.069731
TEA,KGS,POLAND,480.0,0.011237
TEA,KGS,TURKEY,120.0,0.000182
COFFEE,KGS,KENYA,2535170.0,3.487536
COFFEE,KGS,TANZANIA REP,697255.0,0.95828
COFFEE,KGS,UGANDA,13113210.0,20.133139
COFFEE,KGS,CAMEROON,159259.0,0.19902
COFFEE,KGS,COTE D' IVOIRE,91145.0,0.164933
COFFEE,KGS,ETHIOPIA,19200.0,0.060637
COFFEE,KGS,GUINEA,38899.0,0.065344
COFFEE,KGS,EGYPT A RP,318.0,0.003373
COFFEE,KGS,MOROCCO,102.0,0.002243
COFFEE,KGS,SOUTH AFRICA,75.0,0.000825
COFFEE,KGS,CANADA,89.0,0.001222
COFFEE,KGS,USA,18128.0,0.232653
COFFEE,KGS,COLOMBIA,62531.0,0.551996
COFFEE,KGS,ECUADOR,1056.0,0.013742
COFFEE,KGS,PERU,2048365.0,2.722113
COFFEE,KGS,HONDURAS,1597212.0,2.241419
COFFEE,KGS,CHINA P RP,879684.0,1.397482
COFFEE,KGS,INDONESIA,12312097.0,21.002569
COFFEE,KGS,JAPAN,1.0,5.4e-05
COFFEE,KGS,KOREA RP,41746.0,0.885937
COFFEE,KGS,LAO PD RP,180000.0,0.617076
COFFEE,KGS,MALAYSIA,23670.0,0.164646
COFFEE,KGS,PAPUA N GNA,369600.0,0.749298
COFFEE,KGS,PHILIPPINES,30.0,0.000182
COFFEE,KGS,SINGAPORE,258.0,0.002104
COFFEE,KGS,VIETNAM SOC REP,43683393.0,81.306254
COFFEE,KGS,OMAN,23.0,0.000226
COFFEE,KGS,U ARAB EMTS,52836.0,0.386677
COFFEE,KGS,BELGIUM,34.0,0.002243
COFFEE,KGS,GERMANY,12416.0,0.094151
COFFEE,KGS,ITALY,87772.0,0.594181
COFFEE,KGS,NETHERLAND,817.0,0.004632
COFFEE,KGS,PORTUGAL,200.0,0.004623
COFFEE,KGS,UK,10288.0,0.114758
COFFEE,KGS,SWITZERLAND,560.0,0.007059
COFFEE,KGS,POLAND,2930.0,0.016641
COFFEE,KGS,ROMANIA,25.0,0.000589
COFFEE,KGS,TURKEY,780.0,0.005281
RICE(OTHER THAN BASMOTI),TON,USA,356.0,0.356426
RICE(OTHER THAN BASMOTI),TON,CHINA P RP,0.0,4.5e-05
RICE(OTHER THAN BASMOTI),TON,KOREA RP,1.0,0.001763
RICE(OTHER THAN BASMOTI),TON,NEPAL,48.0,0.026167
RICE(OTHER THAN BASMOTI),TON,THAILAND,402.0,0.346701
RICE(OTHER THAN BASMOTI),TON,U ARAB EMTS,5.0,0.002977
RICE(OTHER THAN BASMOTI),TON,ITALY,139.0,0.175165
RICE(OTHER THAN BASMOTI),TON,SPAIN,193.0,0.171059
WHEAT,TON,AUSTRALIA,2202878.0,525.381367
WHEAT,TON,FRANCE,107910.0,22.76728
WHEAT,TON,ITALY,0.0,0.000416
WHEAT,TON,BULGARIA,291924.0,63.440921
WHEAT,TON,LITHUANIA,45657.0,10.785667
WHEAT,TON,MOLDOVA,43942.0,9.839961
WHEAT,TON,RUSSIA,153102.0,33.169909
WHEAT,TON,UKRAINE,2904021.0,603.250499
OTHER CEREALS,TON,SOUTH AFRICA,526.0,0.315371
OTHER CEREALS,TON,ZIMBABWE,0.0,9.2e-05
OTHER CEREALS,TON,CANADA,158.0,0.064973
OTHER CEREALS,TON,USA,4534.0,2.714177
OTHER CEREALS,TON,ARGENTINA,139318.0,31.943075
OTHER CEREALS,TON,BRAZIL,3372.0,1.671434
OTHER CEREALS,TON,MEXICO,0.0,0.000271
OTHER CEREALS,TON,AUSTRALIA,12637.0,4.286442
OTHER CEREALS,TON,NEPAL,655.0,0.155789
OTHER CEREALS,TON,PAKISTAN IR,707.0,0.167122
OTHER CEREALS,TON,PHILIPPINES,0.0,0.000345
OTHER CEREALS,TON,THAILAND,0.0,0.003215
OTHER CEREALS,TON,U ARAB EMTS,5.0,0.002576
OTHER CEREALS,TON,FRANCE,68444.0,14.933369
OTHER CEREALS,TON,UK,74.0,0.015487
OTHER CEREALS,TON,MOLDOVA,50.0,0.025435
OTHER CEREALS,TON,RUSSIA,4762.0,0.963517
OTHER CEREALS,TON,UKRAINE,76005.0,15.97732
OTHER CEREALS,TON,TURKEY,120.0,0.05819
PULSES,TON,KENYA,41968.0,35.148512
PULSES,TON,TANZANIA REP,297803.0,224.270941
PULSES,TON,UGANDA,16409.0,15.601386
PULSES,TON,BENIN,1073.0,1.214008
PULSES,TON,COTE D' IVOIRE,488.0,0.397007
PULSES,TON,MADAGASCAR,5974.0,5.006748
PULSES,TON,DJIBOUTI,72.0,0.078905
PULSES,TON,ETHIOPIA,34137.0,25.865944
PULSES,TON,MALAWI,46612.0,39.317742
PULSES,TON,MOZAMBIQUE,197936.0,145.141293
PULSES,TON,NIGERIA,6279.0,7.236667
PULSES,TON,EGYPT A RP,2389.0,1.240771
PULSES,TON,MOROCCO,225.0,0.35313
PULSES,TON,SOUTH AFRICA,25.0,0.020076
PULSES,TON,SUDAN,59909.0,70.396867
PULSES,TON,CANADA,2402423.0,1155.884885
PULSES,TON,USA,319251.0,182.75617
PULSES,TON,ARGENTINA,31833.0,19.93163
PULSES,TON,BOLIVIA,360.0,0.349569
PULSES,TON,BRAZIL,1530.0,0.925056
PULSES,TON,PARAGUAY,339.0,0.300282
PULSES,TON,URUGUAY,72.0,0.032037
PULSES,TON,VENEZUELA,198.0,0.206416
PULSES,TON,BELIZE,86.0,0.108409
PULSES,TON,MEXICO,2657.0,4.252168
PULSES,TON,AFGHANISTAN,12718.0,12.293489
PULSES,TON,AUSTRALIA,1174150.0,921.721104
PULSES,TON,BANGLADESH PR,58.0,0.053519
PULSES,TON,CHINA P RP,67176.0,64.809244
PULSES,TON,KOREA RP,320.0,0.283597
PULSES,TON,MALAYSIA,240.0,0.227133
PULSES,TON,MYANMAR,653201.0,805.456054
PULSES,TON,NEPAL,1000.0,0.527217
PULSES,TON,PAKISTAN IR,374.0,0.260266
PULSES,TON,THAILAND,1707.0,1.58266
PULSES,TON,IRAQ,331.0,0.241881
PULSES,TON,LEBANON,200.0,0.150617
PULSES,TON,U ARAB EMTS,1505.0,1.739616
PULSES,TON,FR GUIANA,262.0,0.109112
PULSES,TON,FRANCE,216364.0,81.125994
PULSES,TON,GERMANY,23069.0,9.57504
PULSES,TON,ITALY,321.0,0.460508
PULSES,TON,UK,0.0,0.000237
PULSES,TON,BULGARIA,15849.0,6.127377
PULSES,TON,CZECH REPUBLIC,1231.0,0.526797
PULSES,TON,ESTONIA,54161.0,18.499763
PULSES,TON,KAZAKHSTAN,1004.0,0.918568
PULSES,TON,KYRGHYZSTAN,813.0,0.860238
PULSES,TON,LATVIA,1256.0,0.464543
PULSES,TON,LITHUANIA,284964.0,97.670781
PULSES,TON,MOLDOVA,4048.0,1.56271
PULSES,TON,POLAND,1419.0,0.64848
PULSES,TON,ROMANIA,44195.0,16.714672
PULSES,TON,RUSSIA,392274.0,181.189148
PULSES,TON,UKRAINE,157317.0,60.169168
PULSES,TON,UZBEKISTAN,23436.0,18.132452
PULSES,TON,TURKEY,3940.0,4.098416
TOBACCO UNMANUFACTURED,KGS,EGYPT A RP,27000.0,0.084793
TOBACCO UNMANUFACTURED,KGS,ZIMBABWE,1227976.0,6.020484
TOBACCO UNMANUFACTURED,KGS,USA,9600.0,0.098582
TOBACCO UNMANUFACTURED,KGS,BRAZIL,138600.0,0.789349
TOBACCO UNMANUFACTURED,KGS,BANGLADESH PR,6435.0,0.046646
TOBACCO UNMANUFACTURED,KGS,MYANMAR,60669.0,0.057909
TOBACCO UNMANUFACTURED,KGS,SINGAPORE,72.0,0.002991
TOBACCO UNMANUFACTURED,KGS,U ARAB EMTS,27.0,0.000829
TOBACCO UNMANUFACTURED,KGS,GERMANY,34740.0,0.205888
TOBACCO UNMANUFACTURED,KGS,BULGARIA,204900.0,1.589527
TOBACCO UNMANUFACTURED,KGS,MACEDONIA,420.0,0.00307
TOBACCO UNMANUFACTURED,KGS,POLAND,1200.0,0.007089
TOBACCO UNMANUFACTURED,KGS,TURKEY,257390.0,2.56554
TOBACCO MANUFACTURED,,EGYPT A RP,,0.005285
TOBACCO MANUFACTURED,,ZIMBABWE,,0.00139
TOBACCO MANUFACTURED,,USA,,0.198192
TOBACCO MANUFACTURED,,CUBA,,0.586154
TOBACCO MANUFACTURED,,DOMINIC REP,,0.028175
TOBACCO MANUFACTURED,,CHINA P RP,,1.396997
TOBACCO MANUFACTURED,,HONG KONG,,0.181609
TOBACCO MANUFACTURED,,INDONESIA,,2.487642
TOBACCO MANUFACTURED,,JAPAN,,0.000187
TOBACCO MANUFACTURED,,KOREA RP,,2.100983
TOBACCO MANUFACTURED,,MALAYSIA,,2.782482
TOBACCO MANUFACTURED,,NEPAL,,0.055498
TOBACCO MANUFACTURED,,PHILIPPINES,,4.4369
TOBACCO MANUFACTURED,,SINGAPORE,,1.514167
TOBACCO MANUFACTURED,,SRI LANKA DSR,,0.001349
TOBACCO MANUFACTURED,,THAILAND,,0.674869
TOBACCO MANUFACTURED,,U ARAB EMTS,,1.450532
TOBACCO MANUFACTURED,,BELGIUM,,0.008137
TOBACCO MANUFACTURED,,FRANCE,,1.006712
TOBACCO MANUFACTURED,,GERMANY,,2.31895
TOBACCO MANUFACTURED,,NETHERLAND,,0.087752
TOBACCO MANUFACTURED,,PORTUGAL,,0.000289
TOBACCO MANUFACTURED,,UK,,0.072386
TOBACCO MANUFACTURED,,SWITZERLAND,,0.062258
TOBACCO MANUFACTURED,,BULGARIA,,0.052296
TOBACCO MANUFACTURED,,CROATIA,,0.001374
TOBACCO MANUFACTURED,,SERBIA,,12.43477
TOBACCO MANUFACTURED,,MONTENEGRO,,0.050392
SPICES,KGS,UNSPECIFIED,138724.0,0.45071
SPICES,KGS,TANZANIA REP,2557411.0,23.057539
SPICES,KGS,UGANDA,11000.0,0.398997
SPICES,KGS,MADAGASCAR,8223866.0,72.386588
SPICES,KGS,MAURITIUS,641.0,0.227719
SPICES,KGS,COMOROS,3124726.0,25.450248
SPICES,KGS,DJIBOUTI,9360.0,0.00963
SPICES,KGS,ETHIOPIA,2933899.0,3.16822
SPICES,KGS,GHANA,225000.0,0.234697
SPICES,KGS,NIGERIA,3921199.0,6.73027
SPICES,KGS,EGYPT A RP,326094.0,0.760878
SPICES,KGS,MOROCCO,1128915.0,1.462138
SPICES,KGS,SOUTH AFRICA,106564.0,0.394433
SPICES,KGS,TUNISIA,7500.0,0.01499
SPICES,KGS,CANADA,186738.0,0.259889
SPICES,KGS,USA,1313358.0,8.254452
SPICES,KGS,ARGENTINA,290350.0,0.180578
SPICES,KGS,BRAZIL,605177.0,5.208492
SPICES,KGS,CHILE,7000.0,0.043439
SPICES,KGS,ECUADOR,153080.0,1.341912
SPICES,KGS,PARAGUAY,22192.0,0.059079
SPICES,KGS,PERU,10060.0,0.084893
SPICES,KGS,JAMAICA,100325.0,0.783778
SPICES,KGS,GUATEMALA,1254257.0,9.251338
SPICES,KGS,HONDURAS,55000.0,0.408949
SPICES,KGS,HAITI,1832.0,0.503602
SPICES,KGS,MEXICO,56615.0,0.245464
SPICES,KGS,AFGHANISTAN,3774199.0,106.113212
SPICES,KGS,AUSTRALIA,6004.0,0.050194
SPICES,KGS,BANGLADESH PR,15306800.0,12.659172
SPICES,KGS,BHUTAN,48480.0,0.585257
SPICES,KGS,CAMBODIA,268050.0,0.804632
SPICES,KGS,CHINA P RP,10056040.0,76.532573
SPICES,KGS,FIJI IS,23.0,0.000106
SPICES,KGS,HONG KONG,44233.0,0.367487
SPICES,KGS,INDONESIA,18331395.0,96.082724
SPICES,KGS,IRAN,217217.0,2.861383
SPICES,KGS,JAPAN,78636.0,0.331817
SPICES,KGS,KOREA RP,23065.0,0.168222
SPICES,KGS,MALAYSIA,632392.0,1.841013
SPICES,KGS,MYANMAR,4485463.0,9.515534
SPICES,KGS,NEPAL,38965966.0,46.536235
SPICES,KGS,NEW ZEALAND,46074.0,0.083705
SPICES,KGS,PAKISTAN IR,6172380.0,6.866314
SPICES,KGS,PAPUA N GNA,100.0,0.00406
SPICES,KGS,PHILIPPINES,794.0,0.004393
SPICES,KGS,SINGAPORE,151418.0,0.671369
SPICES,KGS,SRI LANKA DSR,9563684.0,91.047085
SPICES,KGS,THAILAND,1849270.0,4.65218
SPICES,KGS,VIETNAM SOC REP,34492086.0,129.665673
SPICES,KGS,BAHARAIN IS,1760.0,0.006819
SPICES,KGS,OMAN,52357.0,0.131777
SPICES,KGS,SYRIA,2725200.0,6.796098
SPICES,KGS,U ARAB EMTS,514317.0,3.02745
SPICES,KGS,TAIWAN,3497.0,0.02976
SPICES,KGS,ISRAEL,10190.0,0.057843
SPICES,KGS,TIMOR-LESTE,6415.0,0.053248
SPICES,KGS,AUSTRIA,45.0,0.003868
SPICES,KGS,BELGIUM,129889.0,0.349687
SPICES,KGS,DENMARK,109.0,0.014061
SPICES,KGS,FINLAND,414540.0,0.807614
SPICES,KGS,FRANCE,410987.0,1.035829
SPICES,KGS,GERMANY,1486397.0,14.508034
SPICES,KGS,GREECE,730.0,0.009408
SPICES,KGS,IRELAND,90.0,0.004782
SPICES,KGS,ITALY,5643618.0,8.14188
SPICES,KGS,NETHERLAND,151476.0,0.642144
SPICES,KGS,SPAIN,110112.0,0.846318
SPICES,KGS,SWEDEN,3990.0,0.030162
SPICES,KGS,UK,126819.0,0.613578
SPICES,KGS,SWITZERLAND,20704.0,0.19888
SPICES,KGS,ALBANIA,6930.0,0.021175
SPICES,KGS,BULGARIA,1789384.0,1.102519
SPICES,KGS,CROATIA,45600.0,0.126255
SPICES,KGS,CZECH REPUBLIC,22700.0,0.029871
SPICES,KGS,HUNGARY,100.0,0.003959
SPICES,KGS,KAZAKHSTAN,203.0,0.00825
SPICES,KGS,KYRGHYZSTAN,553.0,0.022367
SPICES,KGS,MOLDOVA,25.0,0.00198
SPICES,KGS,POLAND,64859.0,0.147952
SPICES,KGS,ROMANIA,423000.0,0.276312
SPICES,KGS,RUSSIA,32190917.0,21.123518
SPICES,KGS,TAJIKISTAN,1730.0,0.069421
SPICES,KGS,UKRAINE,5714136.0,3.619211
SPICES,KGS,UZBEKISTAN,121050.0,4.530182
SPICES,KGS,TURKEY,16910164.0,41.37441
CASHEW,TON,TANZANIA REP,136657.0,290.626194
CASHEW,TON,BENIN,78182.0,123.889901
CASHEW,TON,BURKINA FASO,24027.0,38.021511
CASHEW,TON,CONGO P REP,305.0,0.514498
CASHEW,TON,COTE D' IVOIRE,210108.0,324.170612
CASHEW,TON,MADAGASCAR,1179.0,1.977812
CASHEW,TON,SENEGAL,30233.0,51.312105
CASHEW,TON,TOGO,5551.0,8.651931
CASHEW,TON,GAMBIA,22235.0,39.717667
CASHEW,TON,GHANA,41429.0,67.41046
CASHEW,TON,GUINEA,16174.0,25.258749
CASHEW,TON,GUINEA BISSAU,120548.0,210.169403
CASHEW,TON,MALAWI,74.0,0.130396
CASHEW,TON,MALI,1471.0,2.249587
CASHEW,TON,MOZAMBIQUE,38967.0,68.06237
CASHEW,TON,NIGERIA,36577.0,52.352328
CASHEW,TON,BRAZIL,17.0,0.02529
CASHEW,TON,BELIZE,94.0,0.12866
CASHEW,TON,EL SALVADOR,68.0,0.109822
CASHEW,TON,PANAMA REPUBLIC,22.0,0.035096
CASHEW,TON,BANGLADESH PR,194.0,0.06311
CASHEW,TON,CAMBODIA,50.0,0.082185
CASHEW,TON,INDONESIA,6334.0,13.536919
CASHEW,TON,MYANMAR,10.0,0.046871
CASHEW,TON,VIETNAM SOC REP,3791.0,28.038823
CASHEW,TON,NETHERLAND,0.0,0.001302
CASHEW NUT SHELL LIQUID,KGS,COTE D' IVOIRE,99000.0,0.022183
CASHEW NUT SHELL LIQUID,KGS,GHANA,120000.0,0.036272
CASHEW NUT SHELL LIQUID,KGS,NIGERIA,404000.0,0.100283
CASHEW NUT SHELL LIQUID,KGS,USA,34706.0,0.020754
CASHEW NUT SHELL LIQUID,KGS,VIETNAM SOC REP,1030060.0,0.36814
SESAME SEEDS,KGS,TANZANIA REP,855187.0,0.883156
SESAME SEEDS,KGS,UGANDA,149000.0,0.20643
SESAME SEEDS,KGS,BURKINA FASO,1424000.0,1.522403
SESAME SEEDS,KGS,TOGO,228000.0,0.230843
SESAME SEEDS,KGS,ETHIOPIA,802000.0,0.91851
SESAME SEEDS,KGS,GHANA,855815.0,0.834118
SESAME SEEDS,KGS,MOZAMBIQUE,114000.0,0.112058
SESAME SEEDS,KGS,NIGERIA,7823880.0,7.15285
SESAME SEEDS,KGS,SOMALIA,16501242.0,16.309937
