Commodity,Unit,Country,Quantity,Value
OTHER COMMODITIES,,GUATEMALA,,0.571549
OTHER COMMODITIES,,HONDURAS,,0.836463
OTHER COMMODITIES,,NICARAGUA,,0.400314
OTHER COMMODITIES,,BERMUDA,,0.003191
OTHER COMMODITIES,,BR VIRGN IS,,0.00475
OTHER COMMODITIES,,CAYMAN IS,,0.022489
OTHER COMMODITIES,,CUBA,,0.018264
OTHER COMMODITIES,,DOMINIC REP,,0.259306
OTHER COMMODITIES,,GUADELOUPE,,0.038275
OTHER COMMODITIES,,HAITI,,3.02047
OTHER COMMODITIES,,MARTINIQUE,,0.001827
OTHER COMMODITIES,,MEXICO,,16.406231
OTHER COMMODITIES,,NETHERLANDANTIL,,0.176043
OTHER COMMODITIES,,PANAMA REPUBLIC,,0.755994
OTHER COMMODITIES,,PUERTO RICO,,0.065281
OTHER COMMODITIES,,SURINAME,,0.244518
OTHER COMMODITIES,,VIRGIN IS US,,0.039317
OTHER COMMODITIES,,AFGHANISTAN,,0.618437
OTHER COMMODITIES,,AUSTRALIA,,27.364261
OTHER COMMODITIES,,BANGLADESH PR,,304.410854
OTHER COMMODITIES,,BHUTAN,,26.62235
OTHER COMMODITIES,,BRUNEI,,0.264592
OTHER COMMODITIES,,CAMBODIA,,0.31498
OTHER COMMODITIES,,CHINA P RP,,153.022506
OTHER COMMODITIES,,COOK IS,,0.000321
OTHER COMMODITIES,,FIJI IS,,0.335104
OTHER COMMODITIES,,HONG KONG,,45.140264
OTHER COMMODITIES,,INDONESIA,,33.967985
OTHER COMMODITIES,,IRAN,,21.088438
OTHER COMMODITIES,,JAPAN,,209.362768
OTHER COMMODITIES,,KIRIBATI REP,,0.022955
OTHER COMMODITIES,,KOREA RP,,60.255949
OTHER COMMODITIES,,LAO PD RP,,6.555465
OTHER COMMODITIES,,MALAYSIA,,39.825939
OTHER COMMODITIES,,MARSHALL ISLAND,,0.000331
OTHER COMMODITIES,,MICRONESIA,,0.026077
OTHER COMMODITIES,,MYANMAR,,7.504351
OTHER COMMODITIES,,MONGOLIA,,0.110505
OTHER COMMODITIES,,NEPAL,,160.568547
OTHER COMMODITIES,,NEW ZEALAND,,6.458055
OTHER COMMODITIES,,PAKISTAN IR,,39.99295
OTHER COMMODITIES,,PAPUA N GNA,,0.713186
OTHER COMMODITIES,,PHILIPPINES,,7.617702
OTHER COMMODITIES,,SINGAPORE,,68.953354
OTHER COMMODITIES,,SOLOMON IS,,0.045643
OTHER COMMODITIES,,SRI LANKA DSR,,49.280755
OTHER COMMODITIES,,THAILAND,,74.152255
OTHER COMMODITIES,,TONGA,,0.000597
OTHER COMMODITIES,,VIETNAM SOC REP,,99.920943
OTHER COMMODITIES,,SAMOA,,0.02513
OTHER COMMODITIES,,BAHARAIN IS,,1.673779
OTHER COMMODITIES,,IRAQ,,1.023853
OTHER COMMODITIES,,JORDAN,,1.969703
OTHER COMMODITIES,,KUWAIT,,4.017759
OTHER COMMODITIES,,LEBANON,,1.425625
OTHER COMMODITIES,,OMAN,,4.353782
OTHER COMMODITIES,,QATAR,,6.742721
OTHER COMMODITIES,,SAUDI ARAB,,34.2835
OTHER COMMODITIES,,SYRIA,,2.163173
OTHER COMMODITIES,,U ARAB EMTS,,399.152321
OTHER COMMODITIES,,YEMEN REPUBLC,,3.288625
OTHER COMMODITIES,,TAIWAN,,26.074436
OTHER COMMODITIES,,FR POLYNESIA,,0.002102
OTHER COMMODITIES,,GUAM,,0.000355
OTHER COMMODITIES,,ISRAEL,,7.532994
OTHER COMMODITIES,,KOREA DP RP,,1.075864
OTHER COMMODITIES,,MACAO,,0.039596
OTHER COMMODITIES,,MALDIVES,,2.443461
OTHER COMMODITIES,,NEW CALEDONIA,,1.177361
OTHER COMMODITIES,,EAST TIMOR,,0.142072
OTHER COMMODITIES,,TOKELAU IS,,0.000276
OTHER COMMODITIES,,VANUATU REP,,0.014284
OTHER COMMODITIES,,AUSTRIA,,1.978858
OTHER COMMODITIES,,BELGIUM,,29.451167
OTHER COMMODITIES,,DENMARK,,5.196134
OTHER COMMODITIES,,FINLAND,,4.170251
OTHER COMMODITIES,,FRANCE,,58.541528
OTHER COMMODITIES,,GERMANY,,76.143668
OTHER COMMODITIES,,GREECE,,1.928275
OTHER COMMODITIES,,IRELAND,,5.465841
OTHER COMMODITIES,,ITALY,,25.08386
OTHER COMMODITIES,,LUXEMBOURG,,0.248764
OTHER COMMODITIES,,MONACO,,0.016044
OTHER COMMODITIES,,NETHERLAND,,29.495327
OTHER COMMODITIES,,PORTUGAL,,2.92188
OTHER COMMODITIES,,SPAIN,,34.930559
OTHER COMMODITIES,,SWEDEN,,8.478678
OTHER COMMODITIES,,UK,,131.974027
OTHER COMMODITIES,,ICELAND,,0.008674
OTHER COMMODITIES,,NORWAY,,2.237161
OTHER COMMODITIES,,SWITZERLAND,,9.589125
OTHER COMMODITIES,,ALBANIA,,0.304049
OTHER COMMODITIES,,ARMENIA,,0.107081
OTHER COMMODITIES,,AZERBAIJAN,,0.38002
OTHER COMMODITIES,,BOSNIA-HRZGOVIN,,0.054445
OTHER COMMODITIES,,BULGARIA,,1.2346
OTHER COMMODITIES,,BELARUS,,0.083455
OTHER COMMODITIES,,CROATIA,,0.381039
OTHER COMMODITIES,,CZECH REPUBLIC,,1.409124
OTHER COMMODITIES,,ESTONIA,,0.354992
OTHER COMMODITIES,,GEORGIA,,0.644354
OTHER COMMODITIES,,HUNGARY,,1.011887
OTHER COMMODITIES,,KAZAKHSTAN,,0.614147
OTHER COMMODITIES,,KYRGHYZSTAN,,0.077145
OTHER COMMODITIES,,LATVIA,,0.579256
OTHER COMMODITIES,,LITHUANIA,,1.315145
OTHER COMMODITIES,,MACEDONIA,,0.015753
OTHER COMMODITIES,,MOLDOVA,,0.030485
OTHER COMMODITIES,,POLAND,,9.185976
OTHER COMMODITIES,,ROMANIA,,0.93189
OTHER COMMODITIES,,RUSSIA,,10.039867
OTHER COMMODITIES,,SERBIA,,0.154657
OTHER COMMODITIES,,SERBIA MONTNGRO,,0.019587
OTHER COMMODITIES,,MONTENEGRO,,0.000331
OTHER COMMODITIES,,SLOVAK REP,,0.231442
OTHER COMMODITIES,,SLOVENIA,,0.451651
OTHER COMMODITIES,,TAJIKISTAN,,0.036303
OTHER COMMODITIES,,TURKMENISTAN,,0.662038
OTHER COMMODITIES,,UKRAINE,,0.816279
OTHER COMMODITIES,,UZBEKISTAN,,0.151992
OTHER COMMODITIES,,CYPRUS,,0.193859
OTHER COMMODITIES,,GIBRALTAR,,0.001481
OTHER COMMODITIES,,MALTA,,0.421818
OTHER COMMODITIES,,TURKEY,,11.702913
TEA,KGS,UNSPECIFIED,25500.0,0.080498
TEA,KGS,KENYA,2277547.0,4.276366
TEA,KGS,TANZANIA REP,1075.0,0.004961
TEA,KGS,UGANDA,2826.0,0.064978
TEA,KGS,BENIN,146309.0,0.928308
TEA,KGS,BURKINA FASO,19773.0,0.168694
TEA,KGS,CAMEROON,671.0,0.003121
TEA,KGS,CONGO P REP,67725.0,0.155767
TEA,KGS,GABON,25570.0,0.084173
TEA,KGS,COTE D' IVOIRE,126471.0,0.881743
TEA,KGS,MAURITIUS,30936.0,0.3819
TEA,KGS,NIGER,23445.0,0.099108
TEA,KGS,SENEGAL,172421.0,0.884914
TEA,KGS,TOGO,199487.0,0.967152
TEA,KGS,CONGO D. REP.,102551.0,0.153834
TEA,KGS,ANGOLA,100.0,0.001036
TEA,KGS,BOTSWANA,550.0,0.002867
TEA,KGS,ERITREA,15050.0,0.018333
TEA,KGS,GAMBIA,3891.0,0.007661
TEA,KGS,GHANA,227806.0,1.252917
TEA,KGS,GUINEA,37215.0,0.113971
TEA,KGS,LIBERIA,337.0,0.001904
TEA,KGS,MALAWI,555.0,0.001231
TEA,KGS,MALI,19444.0,0.069506
TEA,KGS,MOZAMBIQUE,1814.0,0.01392
TEA,KGS,NIGERIA,236830.0,1.074481
TEA,KGS,REUNION,3792.0,0.013117
TEA,KGS,SEYCHELLES,5127.0,0.02689
TEA,KGS,SIERRA LEONE,4505.0,0.078819
TEA,KGS,SOMALIA,25.0,0.001083
TEA,KGS,ZAMBIA,7379.0,0.027455
TEA,KGS,ALGERIA,184320.0,0.345907
TEA,KGS,EGYPT A RP,7210315.0,12.731668
TEA,KGS,LIBYA,167270.0,0.45999
TEA,KGS,MOROCCO,25310.0,0.11325
TEA,KGS,SOUTH AFRICA,58598.0,0.350412
TEA,KGS,TUNISIA,4058600.0,5.124983
TEA,KGS,ZIMBABWE,5.0,3.5e-05
TEA,KGS,CANADA,1713799.0,7.129074
TEA,KGS,USA,16793106.0,67.8078
TEA,KGS,ARGENTINA,1380.0,0.015235
TEA,KGS,BRAZIL,864.0,0.010114
TEA,KGS,CHILE,41979.0,0.176503
TEA,KGS,COLOMBIA,10000.0,0.016312
TEA,KGS,ECUADOR,131.0,0.002879
TEA,KGS,PARAGUAY,1471.0,0.004728
TEA,KGS,VENEZUELA,23.0,2.6e-05
TEA,KGS,TRINIDAD,1535.0,0.011155
TEA,KGS,CAYMAN IS,264.0,0.003707
TEA,KGS,CUBA,80.0,0.00042
TEA,KGS,MEXICO,1000.0,0.010507
TEA,KGS,NETHERLANDANTIL,4382.0,0.022223
TEA,KGS,PANAMA REPUBLIC,2620.0,0.00757
TEA,KGS,SURINAME,45379.0,0.168492
TEA,KGS,VIRGIN IS US,30.0,0.000788
TEA,KGS,AFGHANISTAN,2245965.0,3.803317
TEA,KGS,AUSTRALIA,3198644.0,18.592306
TEA,KGS,BANGLADESH PR,4903345.0,5.965856
TEA,KGS,BHUTAN,6660.0,0.042519
TEA,KGS,CAMBODIA,426.0,0.001792
TEA,KGS,CHINA P RP,3529774.0,11.642142
TEA,KGS,FIJI IS,3523.0,0.028818
TEA,KGS,HONG KONG,336235.0,1.798007
TEA,KGS,INDONESIA,866175.0,1.329292
TEA,KGS,IRAN,38657170.0,88.1725
TEA,KGS,JAPAN,3325154.0,24.4035
TEA,KGS,KOREA RP,72531.0,0.702985
TEA,KGS,MALAYSIA,2456967.0,3.963633
TEA,KGS,MONGOLIA,820.0,0.004557
TEA,KGS,NEPAL,305517.0,0.966809
TEA,KGS,NEW ZEALAND,120996.0,0.64358
TEA,KGS,PAKISTAN IR,15013920.0,19.887553
TEA,KGS,PHILIPPINES,226079.0,1.612233
TEA,KGS,SINGAPORE,606266.0,2.531645
TEA,KGS,SRI LANKA DSR,2813175.0,6.014203
TEA,KGS,THAILAND,110732.0,0.80255
TEA,KGS,VIETNAM SOC REP,91510.0,0.581921
TEA,KGS,BAHARAIN IS,360271.0,1.427965
TEA,KGS,IRAQ,92777.0,0.197555
TEA,KGS,JORDAN,63157.0,0.113969
TEA,KGS,KUWAIT,795469.0,3.251818
TEA,KGS,LEBANON,8700.0,0.095829
TEA,KGS,OMAN,413126.0,1.698172
TEA,KGS,QATAR,566590.0,2.406905
TEA,KGS,SAUDI ARAB,3355180.0,13.239334
TEA,KGS,SYRIA,103460.0,0.270254
TEA,KGS,U ARAB EMTS,13206784.0,44.075769
TEA,KGS,YEMEN REPUBLC,477000.0,0.74989
TEA,KGS,TAIWAN,1167190.0,2.821237
TEA,KGS,ISRAEL,441119.0,2.876722
TEA,KGS,KOREA DP RP,11446.0,0.11721
TEA,KGS,MALDIVES,3701.0,0.030235
TEA,KGS,AUSTRIA,5365.0,0.024877
TEA,KGS,BELGIUM,501962.0,1.099275
TEA,KGS,DENMARK,14357.0,0.247933
TEA,KGS,FINLAND,508768.0,2.06575
TEA,KGS,FRANCE,241096.0,1.807268
TEA,KGS,GERMANY,7945629.0,35.235075
TEA,KGS,GREECE,9445.0,0.042381
TEA,KGS,IRELAND,1287655.0,9.651324
TEA,KGS,ITALY,1469868.0,8.605946
TEA,KGS,NETHERLAND,3048962.0,17.645675
TEA,KGS,PORTUGAL,9024.0,0.025691
TEA,KGS,SPAIN,263307.0,0.468252
TEA,KGS,SWEDEN,428286.0,1.899706
TEA,KGS,UK,18299569.0,57.147176
TEA,KGS,NORWAY,20129.0,0.200745
TEA,KGS,SWITZERLAND,41141.0,0.462078
TEA,KGS,ARMENIA,1340.0,0.00692
TEA,KGS,AZERBAIJAN,41236.0,0.103133
TEA,KGS,BULGARIA,1000.0,0.003921
TEA,KGS,BELARUS,54539.0,0.089491
TEA,KGS,CROATIA,80.0,0.002068
TEA,KGS,CZECH REPUBLIC,12819.0,0.183122
TEA,KGS,ESTONIA,8282.0,0.182097
TEA,KGS,GEORGIA,170800.0,0.569853
TEA,KGS,HUNGARY,1116.0,0.003993
TEA,KGS,KAZAKHSTAN,17199551.0,54.353892
TEA,KGS,KYRGHYZSTAN,244440.0,0.824293
TEA,KGS,LATVIA,75100.0,0.175134
TEA,KGS,LITHUANIA,31990.0,0.29285
TEA,KGS,MOLDOVA,190.0,0.00099
TEA,KGS,POLAND,4334113.0,10.636789
TEA,KGS,RUSSIA,40865980.0,96.729925
TEA,KGS,SERBIA,100.0,0.000627
TEA,KGS,SERBIA MONTNGRO,500.0,0.003348
TEA,KGS,SLOVAK REP,87.0,0.00368
TEA,KGS,SLOVENIA,5807.0,0.017064
TEA,KGS,TAJIKISTAN,176880.0,0.432774
TEA,KGS,TURKMENISTAN,26090.0,0.041695
TEA,KGS,UKRAINE,2780443.0,6.7864
TEA,KGS,UZBEKISTAN,25920.0,0.067147
TEA,KGS,MALTA,460.0,0.004555
TEA,KGS,TURKEY,168535.0,0.426493
COFFEE,KGS,UNSPECIFIED,3335800.0,24.964531
COFFEE,KGS,KENYA,76003.0,0.626963
COFFEE,KGS,TANZANIA REP,514.0,0.002626
COFFEE,KGS,UGANDA,30.0,5.9e-05
COFFEE,KGS,BENIN,178050.0,1.730244
COFFEE,KGS,BURKINA FASO,68539.0,0.626998
COFFEE,KGS,CAMEROON,50715.0,0.398962
COFFEE,KGS,C AFRI REP,8760.0,0.073436
COFFEE,KGS,CONGO P REP,83702.0,0.739739
COFFEE,KGS,COTE D' IVOIRE,79723.0,0.766609
COFFEE,KGS,MAURITANIA,103143.0,0.914914
COFFEE,KGS,MAURITIUS,3714.0,0.01862
COFFEE,KGS,NIGER,187164.0,1.676762
COFFEE,KGS,SENEGAL,276724.0,2.420804
COFFEE,KGS,TOGO,135347.0,1.31208
COFFEE,KGS,CONGO D. REP.,13526.0,0.147416
COFFEE,KGS,ANGOLA,9000.0,0.067847
COFFEE,KGS,BOTSWANA,50.0,0.000389
COFFEE,KGS,GAMBIA,69817.0,0.624564
COFFEE,KGS,GHANA,169127.0,1.654506
COFFEE,KGS,GUINEA,22.0,0.000143
COFFEE,KGS,GUINEA BISSAU,8040.0,0.07274
COFFEE,KGS,LIBERIA,123.0,0.002306
COFFEE,KGS,MALAWI,205.0,0.002271
COFFEE,KGS,MALI,56407.0,0.509729
COFFEE,KGS,NIGERIA,168203.0,1.486973
COFFEE,KGS,SEYCHELLES,196.0,0.000991
COFFEE,KGS,SIERRA LEONE,28968.0,0.258063
COFFEE,KGS,ALGERIA,262800.0,0.746799
COFFEE,KGS,EGYPT A RP,1708300.0,4.366526
COFFEE,KGS,LIBYA,6337712.0,15.985961
COFFEE,KGS,MOROCCO,685200.0,1.76985
COFFEE,KGS,SOUTH AFRICA,120110.0,0.563641
COFFEE,KGS,TUNISIA,13361.0,0.120477
COFFEE,KGS,CANADA,1068619.0,2.892066
COFFEE,KGS,USA,3828184.0,25.035494
COFFEE,KGS,TRINIDAD,96.0,0.000604
COFFEE,KGS,MEXICO,350.0,0.013821
COFFEE,KGS,AUSTRALIA,5142900.0,16.661834
COFFEE,KGS,BANGLADESH PR,94072.0,0.617983
COFFEE,KGS,BRUNEI,195.0,0.000945
COFFEE,KGS,CHINA P RP,209652.0,1.297299
COFFEE,KGS,FIJI IS,55.0,0.000915
COFFEE,KGS,HONG KONG,8014.0,0.052534
COFFEE,KGS,INDONESIA,3428146.0,20.342585
COFFEE,KGS,IRAN,440122.0,2.368556
COFFEE,KGS,JAPAN,814931.0,5.293014
COFFEE,KGS,KOREA RP,5130423.0,15.800243
COFFEE,KGS,MALAYSIA,2722171.0,15.772537
COFFEE,KGS,MYANMAR,685000.0,3.895235
COFFEE,KGS,NEPAL,276968.0,2.351331
COFFEE,KGS,NEW ZEALAND,364670.0,1.314796
COFFEE,KGS,PAKISTAN IR,7190.0,0.072376
COFFEE,KGS,PHILIPPINES,5335.0,0.023427
COFFEE,KGS,SINGAPORE,930715.0,6.181949
COFFEE,KGS,SRI LANKA DSR,37674.0,0.289087
COFFEE,KGS,THAILAND,1830.0,0.022115
COFFEE,KGS,VIETNAM SOC REP,854139.0,4.857956
COFFEE,KGS,BAHARAIN IS,46016.0,0.162472
COFFEE,KGS,JORDAN,6085849.0,22.617063
COFFEE,KGS,KUWAIT,4300078.0,16.144559
COFFEE,KGS,LEBANON,249000.0,0.642827
COFFEE,KGS,OMAN,816767.0,2.329388
COFFEE,KGS,QATAR,108494.0,0.317345
COFFEE,KGS,SAUDI ARAB,3887167.0,12.9738
COFFEE,KGS,SYRIA,1514413.0,5.928301
COFFEE,KGS,U ARAB EMTS,2293551.0,9.69245
COFFEE,KGS,YEMEN REPUBLC,80000.0,0.021484
COFFEE,KGS,TAIWAN,1406652.0,7.145035
COFFEE,KGS,FR POLYNESIA,21284.0,0.17128
COFFEE,KGS,ISRAEL,2633820.0,6.940524
COFFEE,KGS,KOREA DP RP,28900.0,0.165195
COFFEE,KGS,MALDIVES,1209.0,0.004509
COFFEE,KGS,AUSTRIA,652679.0,1.527967
COFFEE,KGS,BELGIUM,12194605.0,41.756251
COFFEE,KGS,DENMARK,810088.0,2.247342
COFFEE,KGS,FINLAND,2586096.0,14.376636
COFFEE,KGS,FRANCE,2103891.0,9.037417
COFFEE,KGS,GERMANY,46947665.0,79.701633
COFFEE,KGS,GREECE,5772530.0,14.349749
COFFEE,KGS,IRELAND,58247.0,0.351901
COFFEE,KGS,ITALY,58877623.0,161.015986
COFFEE,KGS,MONACO,38000.0,0.096709
COFFEE,KGS,NETHERLAND,1553617.0,5.621676
COFFEE,KGS,PORTUGAL,3181250.0,7.429628
COFFEE,KGS,SPAIN,5329856.0,13.603138
COFFEE,KGS,SWEDEN,351303.0,1.546082
COFFEE,KGS,UK,2319816.0,9.952524
COFFEE,KGS,NORWAY,716270.0,2.135167
COFFEE,KGS,SWITZERLAND,1984710.0,8.174854
COFFEE,KGS,ALBANIA,689000.0,1.820419
COFFEE,KGS,ARMENIA,38200.0,0.187866
COFFEE,KGS,BULGARIA,104315.0,0.305165
COFFEE,KGS,BELARUS,3730.0,0.024958
COFFEE,KGS,CROATIA,610550.0,1.41522
COFFEE,KGS,CZECH REPUBLIC,54622.0,0.326964
COFFEE,KGS,ESTONIA,362925.0,1.346177
COFFEE,KGS,GEORGIA,165169.0,1.141697
COFFEE,KGS,HUNGARY,171229.0,0.982289
COFFEE,KGS,KAZAKHSTAN,86360.0,0.656202
COFFEE,KGS,KYRGHYZSTAN,768.0,0.007472
COFFEE,KGS,LATVIA,1045787.0,6.21698
COFFEE,KGS,LITHUANIA,253756.0,1.902491
COFFEE,KGS,POLAND,2102546.0,11.08863
COFFEE,KGS,ROMANIA,859960.0,2.80086
COFFEE,KGS,RUSSIA,9113913.0,57.626841
COFFEE,KGS,MONTENEGRO,910000.0,2.091174
COFFEE,KGS,SLOVAK REP,19000.0,0.096071
COFFEE,KGS,SLOVENIA,8711900.0,20.021379
COFFEE,KGS,TURKMENISTAN,8635.0,0.083762
COFFEE,KGS,UKRAINE,2374171.0,14.982268
COFFEE,KGS,UZBEKISTAN,39600.0,0.281676
COFFEE,KGS,CYPRUS,19200.0,0.048782
COFFEE,KGS,TURKEY,5987735.0,40.573517
RICE -BASMOTI,TON,UNSPECIFIED,3449.0,3.444198
RICE -BASMOTI,TON,KENYA,3275.0,3.569911
RICE -BASMOTI,TON,TANZANIA REP,5250.0,6.13946
RICE -BASMOTI,TON,UGANDA,60.0,0.055241
RICE -BASMOTI,TON,BENIN,3119.0,3.748122
RICE -BASMOTI,TON,CAMEROON,284.0,0.346874
RICE -BASMOTI,TON,C AFRI REP,198.0,0.191273
RICE -BASMOTI,TON,CONGO P REP,209.0,0.288919
RICE -BASMOTI,TON,GABON,109.0,0.141216
RICE -BASMOTI,TON,COTE D' IVOIRE,107.0,0.154299
RICE -BASMOTI,TON,MADAGASCAR,35.0,0.03684
RICE -BASMOTI,TON,MAURITANIA,1479.0,1.725262
RICE -BASMOTI,TON,MAURITIUS,28665.0,38.339255
RICE -BASMOTI,TON,SENEGAL,496.0,0.571784
RICE -BASMOTI,TON,TOGO,45.0,0.054972
RICE -BASMOTI,TON,CONGO D. REP.,157.0,0.210156
RICE -BASMOTI,TON,ANGOLA,1487.0,2.010761
RICE -BASMOTI,TON,BOTSWANA,342.0,0.421581
RICE -BASMOTI,TON,BURUNDI,94.0,0.09752
RICE -BASMOTI,TON,CAPE VERDE IS,25.0,0.032716
RICE -BASMOTI,TON,COMOROS,155.0,0.213589
RICE -BASMOTI,TON,DJIBOUTI,2816.0,2.635099
RICE -BASMOTI,TON,ETHIOPIA,2222.0,2.365148
RICE -BASMOTI,TON,EQUTL GUINEA,215.0,0.310064
RICE -BASMOTI,TON,GAMBIA,20.0,0.026235
RICE -BASMOTI,TON,GHANA,311.0,0.414419
RICE -BASMOTI,TON,GUINEA,116.0,0.132073
RICE -BASMOTI,TON,LIBERIA,2.0,0.003493
RICE -BASMOTI,TON,MALAWI,41.0,0.047247
RICE -BASMOTI,TON,MALI,100.0,0.09572
RICE -BASMOTI,TON,MOZAMBIQUE,732.0,0.931693
RICE -BASMOTI,TON,NAMIBIA,42.0,0.053849
RICE -BASMOTI,TON,NIGERIA,1337.0,1.679882
RICE -BASMOTI,TON,REUNION,9159.0,10.8548
RICE -BASMOTI,TON,SEYCHELLES,4879.0,4.885746
RICE -BASMOTI,TON,SOMALIA,3287.0,2.937147
RICE -BASMOTI,TON,SWAZILAND,172.0,0.170704
RICE -BASMOTI,TON,ZAMBIA,65.0,0.080125
RICE -BASMOTI,TON,ALGERIA,4054.0,5.395121
RICE -BASMOTI,TON,EGYPT A RP,9961.0,11.289745
RICE -BASMOTI,TON,LIBYA,543.0,0.653831
RICE -BASMOTI,TON,MOROCCO,277.0,0.433683
RICE -BASMOTI,TON,SOUTH AFRICA,9764.0,14.093086
RICE -BASMOTI,TON,SUDAN,2854.0,3.481679
RICE -BASMOTI,TON,TUNISIA,200.0,0.234964
RICE -BASMOTI,TON,ZIMBABWE,53.0,0.086311
RICE -BASMOTI,TON,CANADA,25666.0,37.513373
RICE -BASMOTI,TON,USA,88941.0,132.074678
RICE -BASMOTI,TON,ARGENTINA,20.0,0.045856
RICE -BASMOTI,TON,BRAZIL,48.0,0.090304
RICE -BASMOTI,TON,CHILE,107.0,0.16338
RICE -BASMOTI,TON,PARAGUAY,9.0,0.012453
RICE -BASMOTI,TON,VENEZUELA,20.0,0.036593
RICE -BASMOTI,TON,GUYANA,1.0,0.000935
RICE -BASMOTI,TON,JAMAICA,402.0,0.644423
RICE -BASMOTI,TON,TRINIDAD,244.0,0.43129
RICE -BASMOTI,TON,CAYMAN IS,40.0,0.055346
RICE -BASMOTI,TON,CUBA,2.0,0.001935
RICE -BASMOTI,TON,GUADELOUPE,536.0,0.490626
