Commodity,Country,Unit,Quantity,Value
TEA                                               ,AFGHANISTAN,KGS,571902.0,1.35
TEA                                               ,ALBANIA,KGS,0.0,0.0
TEA                                               ,ALGERIA,KGS,53000.0,0.09
TEA                                               ,ANDORRA,KGS,0.0,0.0
TEA                                               ,ANGOLA,KGS,236208.0,1.29
TEA                                               ,ARGENTINA,KGS,1698.0,0.02
TEA                                               ,ARMENIA,KGS,0.0,0.0
TEA                                               ,AUSTRALIA,KGS,2951824.0,17.61
TEA                                               ,AUSTRIA,KGS,5237.0,0.03
TEA                                               ,AZERBAIJAN,KGS,376194.0,1.03
TEA                                               ,BAHARAIN IS,KGS,389382.0,1.75
TEA                                               ,BANGLADESH PR,KGS,333147.0,1.69
TEA                                               ,BARBADOS,KGS,258.0,0.0
TEA                                               ,BELARUS,KGS,0.0,0.0
TEA                                               ,BELGIUM,KGS,1521498.0,4.28
TEA                                               ,BENIN,KGS,21918.0,0.16
TEA                                               ,BHUTAN,KGS,469578.0,1.92
TEA                                               ,BOLIVIA,KGS,0.0,0.0
TEA                                               ,BOTSWANA,KGS,1498.0,0.01
TEA                                               ,BR VIRGN IS,KGS,1.0,0.0
TEA                                               ,BRAZIL,KGS,1514.0,0.03
TEA                                               ,BRUNEI,KGS,10214.0,0.04
TEA                                               ,BULGARIA,KGS,1114.0,0.03
TEA                                               ,BURKINA FASO,KGS,827739.0,4.71
TEA                                               ,CAMBODIA,KGS,2636.0,0.04
TEA                                               ,CAMEROON,KGS,37939.0,0.24
TEA                                               ,CANADA,KGS,2665637.0,14.87
TEA                                               ,CAYMAN IS,KGS,5.0,0.0
TEA                                               ,CHILE,KGS,3749.0,0.04
TEA                                               ,CHINA P RP,KGS,5123355.0,13.1
TEA                                               ,COLOMBIA,KGS,176284.0,0.3
TEA                                               ,COMOROS,KGS,33.0,0.0
TEA                                               ,CONGO D. REP.,KGS,4148.0,0.03
TEA                                               ,CONGO P REP,KGS,28165.0,0.17
TEA                                               ,COTE D' IVOIRE,KGS,452069.0,2.8
TEA                                               ,CROATIA,KGS,56643.0,0.17
TEA                                               ,CUBA,KGS,0.0,0.0
TEA                                               ,CYPRUS,KGS,5326.0,0.04
TEA                                               ,CZECH REPUBLIC,KGS,27795.0,0.42
TEA                                               ,DENMARK,KGS,53924.0,0.73
TEA                                               ,DJIBOUTI,KGS,2151.0,0.01
TEA                                               ,DOMINICA,KGS,0.0,0.0
TEA                                               ,ECUADOR,KGS,174.0,0.0
TEA                                               ,EGYPT A RP,KGS,228181.0,0.58
TEA                                               ,EQUTL GUINEA,KGS,509.0,0.0
TEA                                               ,ESTONIA,KGS,1370.0,0.03
TEA                                               ,FIJI IS,KGS,33742.0,0.24
TEA                                               ,FINLAND,KGS,372970.0,1.77
TEA                                               ,FR GUIANA,KGS,0.0,0.0
TEA                                               ,FRANCE,KGS,253105.0,2.39
TEA                                               ,GABON,KGS,780.0,0.01
TEA                                               ,GAMBIA,KGS,157421.0,0.68
TEA                                               ,GEORGIA,KGS,545837.0,1.47
TEA                                               ,GERMANY,KGS,10345306.0,43.79
TEA                                               ,GHANA,KGS,1329877.0,7.14
TEA                                               ,GREECE,KGS,28072.0,0.1
TEA                                               ,GUADELOUPE,KGS,3.0,0.0
TEA                                               ,GUAM,KGS,197.0,0.01
TEA                                               ,GUATEMALA,KGS,48.0,0.0
TEA                                               ,GUINEA,KGS,178069.0,1.16
TEA                                               ,GUINEA BISSAU,KGS,50.0,0.0
TEA                                               ,GUYANA,KGS,75.0,0.0
TEA                                               ,HONG KONG,KGS,262001.0,1.14
TEA                                               ,HUNGARY,KGS,213.0,0.01
TEA                                               ,ICELAND,KGS,0.0,0.0
TEA                                               ,INDONESIA,KGS,266414.0,1.07
TEA                                               ,IRAN,KGS,30791797.0,105.91
TEA                                               ,IRAQ,KGS,11694164.0,23.01
TEA                                               ,IRELAND,KGS,1698272.0,14.94
TEA                                               ,ISRAEL,KGS,78375.0,0.38
TEA                                               ,ITALY,KGS,1600907.0,12.64
TEA                                               ,JAMAICA,KGS,0.0,0.0
TEA                                               ,JAPAN,KGS,3733588.0,22.03
TEA                                               ,JORDAN,KGS,113144.0,0.57
TEA                                               ,KAZAKHSTAN,KGS,6392220.0,15.14
TEA                                               ,KENYA,KGS,888115.0,2.29
TEA                                               ,KIRIBATI REP,KGS,0.0,0.0
TEA                                               ,KOREA RP,KGS,272348.0,3.78
TEA                                               ,KUWAIT,KGS,703979.0,3.16
TEA                                               ,KYRGHYZSTAN,KGS,164000.0,0.86
TEA                                               ,LATVIA,KGS,93206.0,0.3
TEA                                               ,LEBANON,KGS,256949.0,0.65
TEA                                               ,LIBERIA,KGS,678.0,0.0
TEA                                               ,LIBYA,KGS,12240.0,0.07
TEA                                               ,LITHUANIA,KGS,63266.0,0.26
TEA                                               ,LUXEMBOURG,KGS,87.0,0.0
TEA                                               ,MACEDONIA,KGS,1.0,0.0
TEA                                               ,MADAGASCAR,KGS,4705.0,0.08
TEA                                               ,MALAWI,KGS,773.0,0.01
TEA                                               ,MALAYSIA,KGS,1581686.0,3.93
TEA                                               ,MALDIVES,KGS,95690.0,0.52
TEA                                               ,MALI,KGS,474234.0,2.55
TEA                                               ,MALTA,KGS,0.0,0.0
TEA                                               ,MAURITANIA,KGS,124.0,0.0
TEA                                               ,MAURITIUS,KGS,25219.0,0.14
TEA                                               ,MEXICO,KGS,221325.0,2.97
TEA                                               ,MOLDOVA,KGS,30.0,0.0
TEA                                               ,MONGOLIA,KGS,114.0,0.0
TEA                                               ,MOROCCO,KGS,48696.0,0.12
TEA                                               ,MOZAMBIQUE,KGS,3387.0,0.02
TEA                                               ,MYANMAR,KGS,443849.0,3.29
TEA                                               ,NAMIBIA,KGS,0.0,0.0
TEA                                               ,NEPAL,KGS,260370.0,0.99
TEA                                               ,NETHERLAND,KGS,2630984.0,18.4
TEA                                               ,NETHERLANDANTIL,KGS,1336.0,0.02
TEA                                               ,NEW CALEDONIA,KGS,104.0,0.0
TEA                                               ,NEW ZEALAND,KGS,309157.0,1.89
TEA                                               ,NIGER,KGS,454216.0,2.85
TEA                                               ,NIGERIA,KGS,323714.0,1.85
TEA                                               ,NORWAY,KGS,38994.0,0.39
TEA                                               ,OMAN,KGS,614438.0,2.41
TEA                                               ,PAKISTAN IR,KGS,214713.0,0.38
TEA                                               ,PANAMA REPUBLIC,KGS,5454.0,0.04
TEA                                               ,PAPUA N GNA,KGS,415.0,0.0
TEA                                               ,PARAGUAY,KGS,0.0,0.0
TEA                                               ,PERU,KGS,22000.0,0.03
TEA                                               ,PHILIPPINES,KGS,123978.0,0.97
TEA                                               ,POLAND,KGS,5424513.0,15.15
TEA                                               ,PORTUGAL,KGS,35264.0,0.14
TEA                                               ,QATAR,KGS,1475055.0,6.13
TEA                                               ,REUNION,KGS,2881.0,0.03
TEA                                               ,ROMANIA,KGS,1021.0,0.03
TEA                                               ,RUSSIA,KGS,32972180.0,76.01
TEA                                               ,RWANDA,KGS,135.0,0.0
TEA                                               ,SAUDI ARAB,KGS,4227775.0,17.34
TEA                                               ,SENEGAL,KGS,89624.0,0.45
TEA                                               ,SERBIA,KGS,20840.0,0.2
TEA                                               ,SEYCHELLES,KGS,12358.0,0.06
TEA                                               ,SIERRA LEONE,KGS,162493.0,0.76
TEA                                               ,SINGAPORE,KGS,700118.0,3.58
TEA                                               ,SLOVAK REP,KGS,368.0,0.01
TEA                                               ,SLOVENIA,KGS,15.0,0.0
TEA                                               ,SOMALIA,KGS,43254.0,0.14
TEA                                               ,SOUTH AFRICA,KGS,143456.0,0.87
TEA                                               ,SOUTH SUDAN,KGS,134.0,0.0
TEA                                               ,SPAIN,KGS,1244381.0,1.98
TEA                                               ,SRI LANKA DSR,KGS,2278671.0,6.65
TEA                                               ,ST LUCIA,KGS,14.0,0.0
TEA                                               ,SUDAN,KGS,850.0,0.01
TEA                                               ,SURINAME,KGS,69345.0,0.28
TEA                                               ,SWAZILAND,KGS,10.0,0.0
TEA                                               ,SWEDEN,KGS,217711.0,2.18
TEA                                               ,SWITZERLAND,KGS,187907.0,0.76
TEA                                               ,SYRIA,KGS,51310.0,0.17
TEA                                               ,TAIWAN,KGS,3447579.0,8.54
TEA                                               ,TAJIKISTAN,KGS,381220.0,0.95
TEA                                               ,TANZANIA REP,KGS,26054.0,0.15
TEA                                               ,THAILAND,KGS,196510.0,1.86
TEA                                               ,TIMOR-LESTE,KGS,140.0,0.0
TEA                                               ,TOGO,KGS,73776.0,0.52
TEA                                               ,TRINIDAD,KGS,6969.0,0.07
TEA                                               ,TUNISIA,KGS,3667376.0,5.54
TEA                                               ,TURKEY,KGS,2053238.0,5.21
TEA                                               ,TURKMENISTAN,KGS,87129.0,0.19
TEA                                               ,U ARAB EMTS,KGS,25691390.0,85.13
TEA                                               ,U K,KGS,10926188.0,43.09
TEA                                               ,U S A,KGS,13547860.0,80.07
TEA                                               ,UGANDA,KGS,2262.0,0.01
TEA                                               ,UKRAINE,KGS,1757691.0,4.17
TEA                                               ,UNSPECIFIED,KGS,7351.0,0.12
TEA                                               ,URUGUAY,KGS,459.0,0.02
TEA                                               ,UZBEKISTAN,KGS,341841.0,0.74
TEA                                               ,VANUATU REP,KGS,0.0,0.0
TEA                                               ,VENEZUELA,KGS,89750.0,0.76
TEA                                               ,VIETNAM SOC REP,KGS,44234.0,0.37
TEA                                               ,YEMEN REPUBLC,KGS,17105.0,0.08
TEA                                               ,ZAMBIA,KGS,11120.0,0.09
COFFEE                                            ,ALBANIA,KGS,1458060.0,2.78
COFFEE                                            ,ALGERIA,KGS,6072140.0,11.91
COFFEE                                            ,ANGOLA,KGS,25483.0,0.21
COFFEE                                            ,ARGENTINA,KGS,119815.0,0.23
COFFEE                                            ,ARMENIA,KGS,134610.0,0.87
COFFEE                                            ,AUSTRALIA,KGS,6272443.0,18.54
COFFEE                                            ,AUSTRIA,KGS,10501.0,0.16
COFFEE                                            ,AZERBAIJAN,KGS,0.0,0.0
COFFEE                                            ,BAHARAIN IS,KGS,79011.0,0.31
COFFEE                                            ,BANGLADESH PR,KGS,1087367.0,6.88
COFFEE                                            ,BELARUS,KGS,10602.0,0.07
COFFEE                                            ,BELGIUM,KGS,28572258.0,89.08
COFFEE                                            ,BELIZE,KGS,0.0,0.0
COFFEE                                            ,BENIN,KGS,1003961.0,8.41
COFFEE                                            ,BHUTAN,KGS,105778.0,0.77
COFFEE                                            ,BOTSWANA,KGS,12810.0,0.06
COFFEE                                            ,BRAZIL,KGS,35000.0,0.18
COFFEE                                            ,BRUNEI,KGS,1057.0,0.01
COFFEE                                            ,BULGARIA,KGS,265708.0,1.13
COFFEE                                            ,BURKINA FASO,KGS,101400.0,0.75
COFFEE                                            ,C AFRI REP,KGS,20514.0,0.19
COFFEE                                            ,CAMBODIA,KGS,14.0,0.0
COFFEE                                            ,CAMEROON,KGS,161441.0,1.18
COFFEE                                            ,CANADA,KGS,873308.0,2.39
COFFEE                                            ,CAPE VERDE IS,KGS,240.0,0.0
COFFEE                                            ,CAYMAN IS,KGS,19.0,0.0
COFFEE                                            ,CHAD,KGS,8580.0,0.07
COFFEE                                            ,CHILE,KGS,36.0,0.0
COFFEE                                            ,CHINA P RP,KGS,456335.0,2.42
COFFEE                                            ,CONGO D. REP.,KGS,23068.0,0.23
COFFEE                                            ,CONGO P REP,KGS,113678.0,0.9
COFFEE                                            ,COSTA RICA,KGS,0.0,0.0
COFFEE                                            ,COTE D' IVOIRE,KGS,386382.0,2.46
COFFEE                                            ,CROATIA,KGS,4097860.0,8.73
COFFEE                                            ,CUBA,KGS,0.0,0.0
COFFEE                                            ,CYPRUS,KGS,49600.0,0.28
COFFEE                                            ,CZECH REPUBLIC,KGS,7080.0,0.03
COFFEE                                            ,DENMARK,KGS,2736.0,0.01
COFFEE                                            ,ECUADOR,KGS,48300.0,0.4
COFFEE                                            ,EGYPT A RP,KGS,6886900.0,15.78
COFFEE                                            ,EL SALVADOR,KGS,73500.0,0.45
COFFEE                                            ,EQUTL GUINEA,KGS,25128.0,0.19
COFFEE                                            ,ESTONIA,KGS,97760.0,0.42
COFFEE                                            ,FIJI IS,KGS,7475.0,0.08
COFFEE                                            ,FINLAND,KGS,300073.0,1.02
COFFEE                                            ,FR POLYNESIA,KGS,18289.0,0.14
COFFEE                                            ,FRANCE,KGS,1453526.0,4.99
COFFEE                                            ,GABON,KGS,55328.0,0.36
COFFEE                                            ,GAMBIA,KGS,329331.0,2.44
COFFEE                                            ,GEORGIA,KGS,215705.0,1.2
COFFEE                                            ,GERMANY,KGS,37035373.0,94.76
COFFEE                                            ,GHANA,KGS,566506.0,4.52
COFFEE                                            ,GREECE,KGS,7772170.0,16.71
COFFEE                                            ,GUAM,KGS,1920.0,0.02
COFFEE                                            ,GUINEA,KGS,158084.0,1.3
COFFEE                                            ,HONG KONG,KGS,7538.0,0.05
COFFEE                                            ,HUNGARY,KGS,215.0,0.01
COFFEE                                            ,INDONESIA,KGS,1368207.0,7.42
COFFEE                                            ,IRAN,KGS,1973899.0,4.43
COFFEE                                            ,IRAQ,KGS,1410208.0,6.48
COFFEE                                            ,IRELAND,KGS,123154.0,0.59
COFFEE                                            ,ISRAEL,KGS,6605464.0,16.89
COFFEE                                            ,ITALY,KGS,72972901.0,155.61
COFFEE                                            ,JAMAICA,KGS,0.0,0.0
COFFEE                                            ,JAPAN,KGS,707735.0,4.06
COFFEE                                            ,JORDAN,KGS,17132577.0,55.6
COFFEE                                            ,KAZAKHSTAN,KGS,14539.0,0.11
COFFEE                                            ,KENYA,KGS,62605.0,0.32
COFFEE                                            ,KIRIBATI REP,KGS,3149.0,0.03
COFFEE                                            ,KOREA RP,KGS,4804498.0,12.33
COFFEE                                            ,KUWAIT,KGS,5868889.0,23.21
COFFEE                                            ,KYRGHYZSTAN,KGS,0.0,0.0
COFFEE                                            ,LATVIA,KGS,803838.0,2.58
COFFEE                                            ,LEBANON,KGS,1531968.0,3.65
COFFEE                                            ,LIBERIA,KGS,0.0,0.0
COFFEE                                            ,LIBYA,KGS,10198071.0,21.33
COFFEE                                            ,LITHUANIA,KGS,108527.0,0.36
COFFEE                                            ,LUXEMBOURG,KGS,17500.0,0.12
COFFEE                                            ,MADAGASCAR,KGS,367.0,0.0
COFFEE                                            ,MALAWI,KGS,2.0,0.0
COFFEE                                            ,MALAYSIA,KGS,3169043.0,16.38
COFFEE                                            ,MALDIVES,KGS,12608.0,0.09
COFFEE                                            ,MALI,KGS,262588.0,1.71
COFFEE                                            ,MALTA,KGS,100.0,0.0
COFFEE                                            ,MAURITANIA,KGS,713511.0,5.85
COFFEE                                            ,MAURITIUS,KGS,764.0,0.0
COFFEE                                            ,MEXICO,KGS,420.0,0.0
COFFEE                                            ,MOLDOVA,KGS,4510.0,0.04
COFFEE                                            ,MONGOLIA,KGS,0.0,0.0
COFFEE                                            ,MONTENEGRO,KGS,1686600.0,3.35
COFFEE                                            ,MOROCCO,KGS,2825429.0,6.16
COFFEE                                            ,MOZAMBIQUE,KGS,10.0,0.0
COFFEE                                            ,MYANMAR,KGS,290000.0,1.44
COFFEE                                            ,NEPAL,KGS,586704.0,5.57
COFFEE                                            ,NETHERLAND,KGS,2301507.0,8.37
COFFEE                                            ,NEW ZEALAND,KGS,407617.0,1.64
COFFEE                                            ,NIGER,KGS,199641.0,1.45
COFFEE                                            ,NIGERIA,KGS,795294.0,5.13
COFFEE                                            ,NORWAY,KGS,129937.0,0.54
COFFEE                                            ,OMAN,KGS,576630.0,1.52
COFFEE                                            ,PAKISTAN IR,KGS,0.0,0.0
COFFEE                                            ,PANAMA REPUBLIC,KGS,20.0,0.0
COFFEE                                            ,PAPUA N GNA,KGS,191.0,0.0
COFFEE                                            ,PERU,KGS,47488.0,0.64
COFFEE                                            ,PHILIPPINES,KGS,544.0,0.03
COFFEE                                            ,POLAND,KGS,5289411.0,25.7
COFFEE                                            ,PORTUGAL,KGS,2356800.0,4.46
COFFEE                                            ,QATAR,KGS,211139.0,0.86
COFFEE                                            ,REUNION,KGS,3.0,0.0
COFFEE                                            ,ROMANIA,KGS,773794.0,2.26
COFFEE                                            ,RUSSIA,KGS,11371416.0,59.66
COFFEE                                            ,RWANDA,KGS,0.0,0.0
COFFEE                                            ,SAUDI ARAB,KGS,5015914.0,17.28
COFFEE                                            ,SENEGAL,KGS,549596.0,4.53
COFFEE                                            ,SEYCHELLES,KGS,665.0,0.0
COFFEE                                            ,SIERRA LEONE,KGS,19118.0,0.1
COFFEE                                            ,SINGAPORE,KGS,571793.0,3.52
COFFEE                                            ,SLOVAK REP,KGS,120.0,0.01
COFFEE                                            ,SLOVENIA,KGS,4201870.0,8.34
COFFEE                                            ,SOMALIA,KGS,2.0,0.0
COFFEE                                            ,SOUTH AFRICA,KGS,157836.0,0.58
COFFEE                                            ,SPAIN,KGS,6265895.0,15.05
COFFEE                                            ,SRI LANKA DSR,KGS,454940.0,1.05
COFFEE                                            ,SUDAN,KGS,0.0,0.0
COFFEE                                            ,SWAZILAND,KGS,20.0,0.0
COFFEE                                            ,SWEDEN,KGS,79266.0,0.19
COFFEE                                            ,SWITZERLAND,KGS,1336410.0,6.56
COFFEE                                            ,SYRIA,KGS,4380484.0,11.28
COFFEE                                            ,TAIWAN,KGS,1283061.0,4.71
COFFEE                                            ,TAJIKISTAN,KGS,0.0,0.0
COFFEE                                            ,TANZANIA REP,KGS,314.0,0.0
COFFEE                                            ,THAILAND,KGS,236.0,0.01
COFFEE                                            ,TOGO,KGS,541799.0,4.47
COFFEE                                            ,TRINIDAD,KGS,5634.0,0.06
COFFEE                                            ,TUNISIA,KGS,7348695.0,17.45
COFFEE                                            ,TURKEY,KGS,10304441.0,31.81
COFFEE                                            ,TURKMENISTAN,KGS,108555.0,0.67
COFFEE                                            ,U ARAB EMTS,KGS,7659346.0,26.26
COFFEE                                            ,U K,KGS,3256124.0,12.19
COFFEE                                            ,U S A,KGS,6422603.0,57.54
COFFEE                                            ,UGANDA,KGS,128.0,0.0
COFFEE                                            ,UKRAINE,KGS,4608245.0,14.68
COFFEE                                            ,US MINOR OUTLYING ISLANDS,KGS,0.0,0.0
COFFEE                                            ,UZBEKISTAN,KGS,148998.0,0.73
COFFEE                                            ,VIETNAM SOC REP,KGS,2032628.0,7.6
COFFEE                                            ,ZAMBIA,KGS,371.0,0.0
RICE BASMOTI                                      ,AFGHANISTAN,TON,636.0,0.3
RICE BASMOTI                                      ,ALBANIA,TON,0.0,0.0
RICE BASMOTI                                      ,ALGERIA,TON,18120.0,14.87
RICE BASMOTI                                      ,ANGOLA,TON,2209.0,2.34
RICE BASMOTI                                      ,ARGENTINA,TON,135.0,0.15
RICE BASMOTI                                      ,ARMENIA,TON,379.0,0.39
RICE BASMOTI                                      ,AUSTRALIA,TON,43964.0,49.63
RICE BASMOTI                                      ,AUSTRIA,TON,370.0,0.62
RICE BASMOTI                                      ,AZERBAIJAN,TON,5264.0,4.39
RICE BASMOTI                                      ,BAHARAIN IS,TON,34671.0,32.51
RICE BASMOTI                                      ,BANGLADESH PR,TON,5600.0,6.05
RICE BASMOTI                                      ,BELARUS,TON,139.0,0.1
RICE BASMOTI                                      ,BELGIUM,TON,9476.0,9.78
RICE BASMOTI                                      ,BENIN,TON,2958.0,1.7
RICE BASMOTI                                      ,BHUTAN,TON,10424.0,6.63
RICE BASMOTI                                      ,BOSNIA-HRZGOVIN,TON,42.0,0.05
RICE BASMOTI                                      ,BOTSWANA,TON,339.0,0.37
RICE BASMOTI                                      ,BRAZIL,TON,36.0,0.03
RICE BASMOTI                                      ,BRUNEI,TON,696.0,0.77
RICE BASMOTI                                      ,BULGARIA,TON,43.0,0.04
RICE BASMOTI                                      ,BURKINA FASO,TON,152.0,0.1
RICE BASMOTI                                      ,C AFRI REP,TON,373.0,0.31
RICE BASMOTI                                      ,CAMBODIA,TON,60.0,0.07
RICE BASMOTI                                      ,CAMEROON,TON,770.0,0.75
RICE BASMOTI                                      ,CANADA,TON,59263.0,63.1
RICE BASMOTI                                      ,CAPE VERDE IS,TON,80.0,0.06
RICE BASMOTI                                      ,CAYMAN IS,TON,42.0,0.05
RICE BASMOTI                                      ,CHILE,TON,340.0,0.37
RICE BASMOTI                                      ,CHINA P RP,TON,1048.0,0.94
RICE BASMOTI                                      ,COLOMBIA,TON,72.0,0.09
RICE BASMOTI                                      ,COMOROS,TON,3668.0,3.89
RICE BASMOTI                                      ,CONGO D. REP.,TON,278.0,0.25
RICE BASMOTI                                      ,CONGO P REP,TON,179.0,0.19
RICE BASMOTI                                      ,COSTA RICA,TON,21.0,0.02
RICE BASMOTI                                      ,COTE D' IVOIRE,TON,3192.0,2.52
RICE BASMOTI                                      ,CROATIA,TON,45.0,0.04
RICE BASMOTI                                      ,CYPRUS,TON,1313.0,1.38
RICE BASMOTI                                      ,CZECH REPUBLIC,TON,68.0,0.07
RICE BASMOTI                                      ,DENMARK,TON,782.0,0.82
RICE BASMOTI                                      ,DJIBOUTI,TON,12202.0,8.84
RICE BASMOTI                                      ,DOMINIC REP,TON,0.0,0.0
RICE BASMOTI                                      ,ECUADOR,TON,11.0,0.01
RICE BASMOTI                                      ,EGYPT A RP,TON,43677.0,38.62
RICE BASMOTI                                      ,EQUTL GUINEA,TON,99.0,0.11
RICE BASMOTI                                      ,ESTONIA,TON,166.0,0.18
RICE BASMOTI                                      ,ETHIOPIA,TON,5514.0,3.65
RICE BASMOTI                                      ,FIJI IS,TON,576.0,0.63
RICE BASMOTI                                      ,FINLAND,TON,571.0,0.67
RICE BASMOTI                                      ,FRANCE,TON,1639.0,1.92
RICE BASMOTI                                      ,GABON,TON,113.0,0.11
RICE BASMOTI                                      ,GAMBIA,TON,348.0,0.3
RICE BASMOTI                                      ,GEORGIA,TON,2860.0,2.3
RICE BASMOTI                                      ,GERMANY,TON,11376.0,13.15
RICE BASMOTI                                      ,GHANA,TON,1790.0,1.64
RICE BASMOTI                                      ,GREECE,TON,1852.0,1.51
RICE BASMOTI                                      ,GUADELOUPE,TON,43.0,0.06
RICE BASMOTI                                      ,GUATEMALA,TON,34.0,0.03
RICE BASMOTI                                      ,GUINEA,TON,219.0,0.2
RICE BASMOTI                                      ,GUINEA BISSAU,TON,0.0,0.0
RICE BASMOTI                                      ,GUYANA,TON,23.0,0.03
RICE BASMOTI                                      ,HAITI,TON,155.0,0.12
RICE BASMOTI                                      ,HONG KONG,TON,916.0,1.11
RICE BASMOTI                                      ,HUNGARY,TON,8.0,0.01
RICE BASMOTI                                      ,INDONESIA,TON,5499.0,5.09
RICE BASMOTI                                      ,IRAN,TON,998046.0,818.36
RICE BASMOTI                                      ,IRAQ,TON,486298.0,400.49
RICE BASMOTI                                      ,IRELAND,TON,1026.0,1.09
RICE BASMOTI                                      ,ISRAEL,TON,51095.0,50.22
RICE BASMOTI                                      ,ITALY,TON,13843.0,15.08
RICE BASMOTI                                      ,JAMAICA,TON,552.0,0.78
RICE BASMOTI                                      ,JAPAN,TON,1475.0,1.75
RICE BASMOTI                                      ,JORDAN,TON,62627.0,57.15
RICE BASMOTI                                      ,KAZAKHSTAN,TON,84.0,0.08
RICE BASMOTI                                      ,KENYA,TON,11074.0,9.57
RICE BASMOTI                                      ,KOREA RP,TON,705.0,0.77
RICE BASMOTI                                      ,KUWAIT,TON,147484.0,128.86
RICE BASMOTI                                      ,KYRGHYZSTAN,TON,50.0,0.04
RICE BASMOTI                                      ,LATVIA,TON,49.0,0.05
RICE BASMOTI                                      ,LEBANON,TON,9215.0,7.92
RICE BASMOTI                                      ,LIBERIA,TON,169.0,0.14
RICE BASMOTI                                      ,LIBYA,TON,4961.0,4.62
RICE BASMOTI                                      ,LITHUANIA,TON,46.0,0.05
RICE BASMOTI                                      ,LUXEMBOURG,TON,19.0,0.03
RICE BASMOTI                                      ,MADAGASCAR,TON,172.0,0.17
RICE BASMOTI                                      ,MALAWI,TON,15.0,0.02
RICE BASMOTI                                      ,MALAYSIA,TON,52591.0,46.62
RICE BASMOTI                                      ,MALDIVES,TON,3089.0,3.26
RICE BASMOTI                                      ,MALI,TON,470.0,0.38
RICE BASMOTI                                      ,MALTA,TON,431.0,0.48
RICE BASMOTI                                      ,MAURITANIA,TON,5450.0,4.82
RICE BASMOTI                                      ,MAURITIUS,TON,24037.0,24.48
RICE BASMOTI                                      ,MAYOTTE,TON,65.0,0.07
RICE BASMOTI                                      ,MEXICO,TON,507.0,0.52
RICE BASMOTI                                      ,MOLDOVA,TON,20.0,0.02
RICE BASMOTI                                      ,MONGOLIA,TON,22.0,0.02
RICE BASMOTI                                      ,MOROCCO,TON,1549.0,1.44
RICE BASMOTI                                      ,MOZAMBIQUE,TON,1516.0,1.42
RICE BASMOTI                                      ,MYANMAR,TON,343.0,0.34
RICE BASMOTI                                      ,NAMIBIA,TON,20.0,0.06
RICE BASMOTI                                      ,NEPAL,TON,19324.0,15.43
RICE BASMOTI                                      ,NETHERLAND,TON,34845.0,36.06
RICE BASMOTI                                      ,NETHERLANDANTIL,TON,347.0,0.38
RICE BASMOTI                                      ,NEW ZEALAND,TON,8799.0,8.93
RICE BASMOTI                                      ,NIGER,TON,0.0,0.0
RICE BASMOTI                                      ,NIGERIA,TON,4622.0,5.26
RICE BASMOTI                                      ,NORWAY,TON,996.0,1.37
RICE BASMOTI                                      ,OMAN,TON,77442.0,73.32
RICE BASMOTI                                      ,PAKISTAN IR,TON,0.0,0.0
RICE BASMOTI                                      ,PANAMA REPUBLIC,TON,3.0,0.0
RICE BASMOTI                                      ,PAPUA N GNA,TON,2.0,0.0
RICE BASMOTI                                      ,PERU,TON,30.0,0.04
RICE BASMOTI                                      ,PHILIPPINES,TON,500.0,0.63
RICE BASMOTI                                      ,POLAND,TON,201.0,0.23
RICE BASMOTI                                      ,PORTUGAL,TON,2134.0,1.72
RICE BASMOTI                                      ,QATAR,TON,71725.0,64.19
RICE BASMOTI                                      ,REUNION,TON,11153.0,11.11
RICE BASMOTI                                      ,ROMANIA,TON,209.0,0.18
RICE BASMOTI                                      ,RUSSIA,TON,6463.0,5.41
RICE BASMOTI                                      ,RWANDA,TON,12.0,0.01
RICE BASMOTI                                      ,SAUDI ARAB,TON,674600.0,646.22
RICE BASMOTI                                      ,SENEGAL,TON,602.0,0.57
RICE BASMOTI                                      ,SEYCHELLES,TON,4978.0,4.26
RICE BASMOTI                                      ,SIERRA LEONE,TON,25.0,0.03
RICE BASMOTI                                      ,SINGAPORE,TON,12753.0,14.32
RICE BASMOTI                                      ,SLOVENIA,TON,331.0,0.67
RICE BASMOTI                                      ,SOMALIA,TON,9683.0,7.85
RICE BASMOTI                                      ,SOUTH AFRICA,TON,15876.0,16.48
RICE BASMOTI                                      ,SOUTH SUDAN,TON,196.0,0.15
RICE BASMOTI                                      ,SPAIN,TON,3458.0,3.44
RICE BASMOTI                                      ,SRI LANKA DSR,TON,6005.0,4.46
RICE BASMOTI                                      ,ST LUCIA,TON,1.0,0.0
RICE BASMOTI                                      ,SUDAN,TON,3003.0,2.62
RICE BASMOTI                                      ,SURINAME,TON,1.0,0.0
RICE BASMOTI                                      ,SWEDEN,TON,3758.0,3.77
RICE BASMOTI                                      ,SWITZERLAND,TON,1385.0,1.83
RICE BASMOTI                                      ,SYRIA,TON,10796.0,9.33
RICE BASMOTI                                      ,TAIWAN,TON,84.0,0.11
RICE BASMOTI                                      ,TAJIKISTAN,TON,68.0,0.06
RICE BASMOTI                                      ,TANZANIA REP,TON,7748.0,6.56
RICE BASMOTI                                      ,THAILAND,TON,652.0,0.66
RICE BASMOTI                                      ,TIMOR-LESTE,TON,3.0,0.0
RICE BASMOTI                                      ,TOGO,TON,808.0,0.69
RICE BASMOTI                                      ,TRINIDAD,TON,370.0,0.42
RICE BASMOTI                                      ,TUNISIA,TON,159.0,0.1
