Commodity,Unit,Country,Quantity,Value
RICE -BASMOTI,TON,MAURITANIA,3668.0,3.41
RICE -BASMOTI,TON,MAURITIUS,33075.0,36.48
RICE -BASMOTI,TON,MEXICO,381.0,0.39
RICE -BASMOTI,TON,MONGOLIA,6.0,0.01
RICE -BASMOTI,TON,MONTENEGRO,47.0,0.04
RICE -BASMOTI,TON,MOROCCO,410.0,0.5
RICE -BASMOTI,TON,MOZAMBIQUE,1169.0,1.34
RICE -BASMOTI,TON,NAMIBIA,22.0,0.03
RICE -BASMOTI,TON,NEPAL,2881.0,2.62
RICE -BASMOTI,TON,NETHERLAND,69884.0,63.26
RICE -BASMOTI,TON,NETHERLANDANTIL,58.0,0.07
RICE -BASMOTI,TON,NEW ZEALAND,4806.0,5.27
RICE -BASMOTI,TON,NIGER,276.0,0.3
RICE -BASMOTI,TON,NIGERIA,2067.0,2.49
RICE -BASMOTI,TON,NORWAY,1283.0,1.7
RICE -BASMOTI,TON,OMAN,78085.0,89.64
RICE -BASMOTI,TON,PAKISTAN IR,288.0,0.32
RICE -BASMOTI,TON,PANAMA REPUBLIC,0.0,0.0
RICE -BASMOTI,TON,PAPUA N GNA,4.0,0.01
RICE -BASMOTI,TON,PHILIPPINES,198.0,0.27
RICE -BASMOTI,TON,POLAND,3601.0,2.88
RICE -BASMOTI,TON,PORTUGAL,5820.0,5.24
RICE -BASMOTI,TON,QATAR,81101.0,82.08
RICE -BASMOTI,TON,REUNION,11005.0,10.59
RICE -BASMOTI,TON,ROMANIA,132.0,0.13
RICE -BASMOTI,TON,RUSSIA,2696.0,2.85
RICE -BASMOTI,TON,RWANDA,155.0,0.15
RICE -BASMOTI,TON,SAUDI ARAB,792480.0,829.61
RICE -BASMOTI,TON,SENEGAL,96.0,0.12
RICE -BASMOTI,TON,SEYCHELLES,4789.0,4.18
RICE -BASMOTI,TON,SIERRA LEONE,3.0,0.0
RICE -BASMOTI,TON,SINGAPORE,12347.0,15.04
RICE -BASMOTI,TON,SLOVENIA,292.0,0.47
RICE -BASMOTI,TON,SOMALIA,7304.0,6.81
RICE -BASMOTI,TON,SOUTH AFRICA,14541.0,16.38
RICE -BASMOTI,TON,SPAIN,3104.0,3.13
RICE -BASMOTI,TON,SRI LANKA DSR,953.0,0.98
RICE -BASMOTI,TON,SUDAN,3892.0,3.99
RICE -BASMOTI,TON,SURINAME,5.0,0.01
RICE -BASMOTI,TON,SWEDEN,7776.0,8.23
RICE -BASMOTI,TON,SWITZERLAND,3138.0,4.57
RICE -BASMOTI,TON,SYRIA,14530.0,14.29
RICE -BASMOTI,TON,TAIWAN,82.0,0.11
RICE -BASMOTI,TON,TANZANIA REP,6193.0,6.1
RICE -BASMOTI,TON,THAILAND,970.0,1.11
RICE -BASMOTI,TON,TOGO,222.0,0.23
RICE -BASMOTI,TON,TRINIDAD,180.0,0.23
RICE -BASMOTI,TON,TUNISIA,590.0,0.57
RICE -BASMOTI,TON,TURKEY,55639.0,51.64
RICE -BASMOTI,TON,TURKMENISTAN,658.0,0.55
RICE -BASMOTI,TON,U ARAB EMTS,429324.0,437.66
RICE -BASMOTI,TON,UK,180509.0,159.17
RICE -BASMOTI,TON,USA,126792.0,149.01
RICE -BASMOTI,TON,UGANDA,236.0,0.25
RICE -BASMOTI,TON,UKRAINE,1264.0,1.3
RICE -BASMOTI,TON,UNSPECIFIED,26.0,0.03
RICE -BASMOTI,TON,URUGUAY,2.0,0.0
RICE -BASMOTI,TON,VIETNAM SOC REP,32.0,0.04
RICE -BASMOTI,TON,YEMEN REPUBLC,167687.0,161.04
RICE -BASMOTI,TON,ZAMBIA,53.0,0.05
RICE -BASMOTI,TON,ZIMBABWE,44.0,0.05
RICE(OTHER THAN BASMOTI),TON,AFGHANISTAN,301.0,0.28
RICE(OTHER THAN BASMOTI),TON,ALBANIA,80.0,0.03
RICE(OTHER THAN BASMOTI),TON,ALGERIA,28377.0,11.64
RICE(OTHER THAN BASMOTI),TON,ANGOLA,17092.0,6.42
RICE(OTHER THAN BASMOTI),TON,AUSTRALIA,6821.0,5.49
RICE(OTHER THAN BASMOTI),TON,AUSTRIA,94.0,0.08
RICE(OTHER THAN BASMOTI),TON,AZERBAIJAN,90.0,0.05
RICE(OTHER THAN BASMOTI),TON,BAHARAIN IS,19742.0,11.27
RICE(OTHER THAN BASMOTI),TON,BANGLADESH PR,2037980.0,835.39
RICE(OTHER THAN BASMOTI),TON,BELARUS,325.0,0.13
RICE(OTHER THAN BASMOTI),TON,BELGIUM,3164.0,1.82
RICE(OTHER THAN BASMOTI),TON,BENIN,778779.0,314.19
RICE(OTHER THAN BASMOTI),TON,BHUTAN,4415.0,1.75
RICE(OTHER THAN BASMOTI),TON,BOSNIA-HRZGOVIN,50.0,0.02
RICE(OTHER THAN BASMOTI),TON,BOTSWANA,28.0,0.03
RICE(OTHER THAN BASMOTI),TON,BRAZIL,100.0,0.04
RICE(OTHER THAN BASMOTI),TON,BRUNEI,1573.0,0.92
RICE(OTHER THAN BASMOTI),TON,BULGARIA,489.0,0.22
RICE(OTHER THAN BASMOTI),TON,BURKINA FASO,20046.0,7.7
RICE(OTHER THAN BASMOTI),TON,BURUNDI,2997.0,1.19
RICE(OTHER THAN BASMOTI),TON,CAMBODIA,8.0,0.0
RICE(OTHER THAN BASMOTI),TON,CAMEROON,47139.0,19.02
RICE(OTHER THAN BASMOTI),TON,CANADA,4499.0,3.24
RICE(OTHER THAN BASMOTI),TON,CAYMAN IS,6.0,0.01
RICE(OTHER THAN BASMOTI),TON,CHILE,37.0,0.02
RICE(OTHER THAN BASMOTI),TON,CHINA P RP,94.0,0.05
RICE(OTHER THAN BASMOTI),TON,CONGO D. REP.,135.0,0.06
RICE(OTHER THAN BASMOTI),TON,CONGO P REP,2320.0,0.99
RICE(OTHER THAN BASMOTI),TON,COTE D' IVOIRE,398490.0,148.95
RICE(OTHER THAN BASMOTI),TON,CROATIA,120.0,0.05
RICE(OTHER THAN BASMOTI),TON,CYPRUS,10.0,0.01
RICE(OTHER THAN BASMOTI),TON,DENMARK,156.0,0.11
RICE(OTHER THAN BASMOTI),TON,DJIBOUTI,220017.0,80.19
RICE(OTHER THAN BASMOTI),TON,EGYPT A RP,6354.0,4.06
RICE(OTHER THAN BASMOTI),TON,EQUTL GUINEA,1234.0,0.55
RICE(OTHER THAN BASMOTI),TON,ERITREA,494.0,0.22
RICE(OTHER THAN BASMOTI),TON,ETHIOPIA,58739.0,21.52
RICE(OTHER THAN BASMOTI),TON,FIJI IS,14.0,0.01
RICE(OTHER THAN BASMOTI),TON,FRANCE,1477.0,1.07
RICE(OTHER THAN BASMOTI),TON,GABON,620.0,0.31
RICE(OTHER THAN BASMOTI),TON,GAMBIA,26529.0,9.05
RICE(OTHER THAN BASMOTI),TON,GEORGIA,1124.0,0.54
RICE(OTHER THAN BASMOTI),TON,GERMANY,1218.0,0.9
RICE(OTHER THAN BASMOTI),TON,GHANA,77438.0,30.37
RICE(OTHER THAN BASMOTI),TON,GREECE,269.0,0.11
RICE(OTHER THAN BASMOTI),TON,GUAM,78.0,0.03
RICE(OTHER THAN BASMOTI),TON,GUINEA,461978.0,173.81
RICE(OTHER THAN BASMOTI),TON,GUINEA BISSAU,7936.0,3.13
RICE(OTHER THAN BASMOTI),TON,HAITI,450.0,0.25
RICE(OTHER THAN BASMOTI),TON,HONG KONG,286.0,0.21
RICE(OTHER THAN BASMOTI),TON,INDONESIA,39033.0,14.27
RICE(OTHER THAN BASMOTI),TON,IRAN,68476.0,44.95
RICE(OTHER THAN BASMOTI),TON,IRAQ,77328.0,50.2
RICE(OTHER THAN BASMOTI),TON,IRELAND,400.0,0.32
RICE(OTHER THAN BASMOTI),TON,ISRAEL,3050.0,1.82
RICE(OTHER THAN BASMOTI),TON,ITALY,2537.0,1.96
RICE(OTHER THAN BASMOTI),TON,JAMAICA,10.0,0.01
RICE(OTHER THAN BASMOTI),TON,JAPAN,94.0,0.09
RICE(OTHER THAN BASMOTI),TON,JORDAN,11157.0,4.85
RICE(OTHER THAN BASMOTI),TON,KENYA,10694.0,5.28
RICE(OTHER THAN BASMOTI),TON,KOREA RP,1.0,0.0
RICE(OTHER THAN BASMOTI),TON,KUWAIT,36929.0,22.29
RICE(OTHER THAN BASMOTI),TON,KYRGHYZSTAN,12.0,0.01
RICE(OTHER THAN BASMOTI),TON,LATVIA,2.0,0.0
RICE(OTHER THAN BASMOTI),TON,LEBANON,10439.0,4.44
