Commodity,Unit,Country,Quantity,Value
OTHER COMMODITIES,,ARGENTINA,,2.659646
OTHER COMMODITIES,,BOLIVIA,,0.126605
OTHER COMMODITIES,,BRAZIL,,14.912066
OTHER COMMODITIES,,CHILE,,4.036357
OTHER COMMODITIES,,COLOMBIA,,1.030008
OTHER COMMODITIES,,ECUADOR,,0.292161
OTHER COMMODITIES,,PARAGUAY,,0.108278
OTHER COMMODITIES,,PERU,,3.236352
OTHER COMMODITIES,,URUGUAY,,0.677132
OTHER COMMODITIES,,VENEZUELA,,0.611047
OTHER COMMODITIES,,ANTIGUA,,0.028729
OTHER COMMODITIES,,ARUBA,,0.045396
OTHER COMMODITIES,,BAHAMAS,,0.016821
OTHER COMMODITIES,,BARBADOS,,0.065241
OTHER COMMODITIES,,BELIZE,,2e-06
OTHER COMMODITIES,,DOMINICA,,0.024421
OTHER COMMODITIES,,GRENADA,,0.005027
OTHER COMMODITIES,,GUYANA,,0.258862
OTHER COMMODITIES,,JAMAICA,,0.460672
OTHER COMMODITIES,,ST KITT N A,,0.039643
OTHER COMMODITIES,,ST LUCIA,,0.011737
OTHER COMMODITIES,,ST VINCENT,,0.001105
OTHER COMMODITIES,,TRINIDAD,,0.381707
OTHER COMMODITIES,,COSTA RICA,,0.507122
OTHER COMMODITIES,,EL SALVADOR,,0.862987
OTHER COMMODITIES,,GUATEMALA,,1.698024
OTHER COMMODITIES,,HONDURAS,,0.450171
OTHER COMMODITIES,,NICARAGUA,,0.588535
OTHER COMMODITIES,,BERMUDA,,0.000764
OTHER COMMODITIES,,BR VIRGN IS,,0.008099
OTHER COMMODITIES,,CAYMAN IS,,0.044726
OTHER COMMODITIES,,CUBA,,0.007854
OTHER COMMODITIES,,DOMINIC REP,,1.306357
OTHER COMMODITIES,,GUADELOUPE,,0.059445
OTHER COMMODITIES,,HAITI,,1.880588
OTHER COMMODITIES,,MARTINIQUE,,0.004108
OTHER COMMODITIES,,MEXICO,,16.234689
OTHER COMMODITIES,,NETHERLANDANTIL,,0.096615
OTHER COMMODITIES,,PANAMA REPUBLIC,,0.776471
OTHER COMMODITIES,,PUERTO RICO,,0.072887
OTHER COMMODITIES,,SURINAME,,0.066894
OTHER COMMODITIES,,TURKS C IS,,0.045333
OTHER COMMODITIES,,VIRGIN IS US,,0.016183
OTHER COMMODITIES,,AFGHANISTAN,,0.492069
OTHER COMMODITIES,,AUSTRALIA,,21.654663
OTHER COMMODITIES,,BANGLADESH PR,,341.439706
OTHER COMMODITIES,,BHUTAN,,13.060111
OTHER COMMODITIES,,BRUNEI,,0.316523
OTHER COMMODITIES,,CAMBODIA,,0.231734
OTHER COMMODITIES,,CHINA P RP,,108.951149
OTHER COMMODITIES,,FIJI IS,,0.422165
OTHER COMMODITIES,,HONG KONG,,11.386209
OTHER COMMODITIES,,INDONESIA,,38.359727
OTHER COMMODITIES,,IRAN,,12.780239
OTHER COMMODITIES,,JAPAN,,65.688787
OTHER COMMODITIES,,KIRIBATI REP,,0.006335
OTHER COMMODITIES,,KOREA RP,,81.286405
OTHER COMMODITIES,,LAO PD RP,,0.342159
OTHER COMMODITIES,,MALAYSIA,,42.088529
OTHER COMMODITIES,,MICRONESIA,,0.000739
OTHER COMMODITIES,,MYANMAR,,3.497195
OTHER COMMODITIES,,MONGOLIA,,0.039134
OTHER COMMODITIES,,NEPAL,,178.695112
OTHER COMMODITIES,,NEW ZEALAND,,3.94341
OTHER COMMODITIES,,PAKISTAN IR,,37.862865
OTHER COMMODITIES,,PAPUA N GNA,,0.16998
OTHER COMMODITIES,,PHILIPPINES,,9.825374
OTHER COMMODITIES,,SINGAPORE,,66.719337
OTHER COMMODITIES,,SOLOMON IS,,0.010451
OTHER COMMODITIES,,SRI LANKA DSR,,59.607641
OTHER COMMODITIES,,THAILAND,,31.322405
OTHER COMMODITIES,,TONGA,,0.001617
OTHER COMMODITIES,,TUVALU,,0.001024
OTHER COMMODITIES,,VIETNAM SOC REP,,100.356932
OTHER COMMODITIES,,SAMOA,,0.036391
OTHER COMMODITIES,,BAHARAIN IS,,2.11885
OTHER COMMODITIES,,IRAQ,,1.256503
OTHER COMMODITIES,,JORDAN,,3.165978
OTHER COMMODITIES,,KUWAIT,,8.071744
OTHER COMMODITIES,,LEBANON,,1.184042
OTHER COMMODITIES,,OMAN,,7.981377
OTHER COMMODITIES,,QATAR,,4.238389
OTHER COMMODITIES,,SAUDI ARAB,,69.950821
OTHER COMMODITIES,,SYRIA,,1.90897
OTHER COMMODITIES,,U ARAB EMTS,,152.319096
OTHER COMMODITIES,,YEMEN REPUBLC,,3.627551
OTHER COMMODITIES,,TAIWAN,,18.537412
OTHER COMMODITIES,,COCOS IS,,0.01934
OTHER COMMODITIES,,FR GUIANA,,5e-06
OTHER COMMODITIES,,FR POLYNESIA,,0.002931
OTHER COMMODITIES,,ISRAEL,,10.584933
OTHER COMMODITIES,,KOREA DP RP,,1.824585
OTHER COMMODITIES,,MACAO,,0.014103
OTHER COMMODITIES,,MALDIVES,,2.917038
OTHER COMMODITIES,,NEW CALEDONIA,,0.01666
OTHER COMMODITIES,,TIMOR-LESTE,,0.021776
OTHER COMMODITIES,,VANUATU REP,,0.000153
OTHER COMMODITIES,,AUSTRIA,,3.624147
OTHER COMMODITIES,,BELGIUM,,31.370625
OTHER COMMODITIES,,DENMARK,,4.31848
OTHER COMMODITIES,,FINLAND,,1.503553
OTHER COMMODITIES,,FRANCE,,61.165754
OTHER COMMODITIES,,GERMANY,,92.821264
OTHER COMMODITIES,,GREECE,,1.187317
OTHER COMMODITIES,,IRELAND,,1.712975
OTHER COMMODITIES,,ITALY,,34.100367
OTHER COMMODITIES,,LUXEMBOURG,,0.082721
OTHER COMMODITIES,,MONACO,,4e-06
OTHER COMMODITIES,,NETHERLAND,,35.939683
OTHER COMMODITIES,,PORTUGAL,,13.175196
OTHER COMMODITIES,,SAN MARINO,,6e-05
OTHER COMMODITIES,,SPAIN,,28.575164
OTHER COMMODITIES,,SWEDEN,,7.658522
OTHER COMMODITIES,,UK,,108.047375
OTHER COMMODITIES,,ICELAND,,0.002698
OTHER COMMODITIES,,NORWAY,,1.890612
OTHER COMMODITIES,,SWITZERLAND,,10.414207
OTHER COMMODITIES,,ALBANIA,,0.296081
OTHER COMMODITIES,,ARMENIA,,0.051103
OTHER COMMODITIES,,AZERBAIJAN,,0.461866
OTHER COMMODITIES,,BOSNIA-HRZGOVIN,,0.082754
OTHER COMMODITIES,,BULGARIA,,0.765545
OTHER COMMODITIES,,BELARUS,,0.039315
OTHER COMMODITIES,,CROATIA,,0.326514
OTHER COMMODITIES,,CZECH REPUBLIC,,1.067401
OTHER COMMODITIES,,ESTONIA,,0.413643
OTHER COMMODITIES,,GEORGIA,,0.365383
OTHER COMMODITIES,,HUNGARY,,3.174783
OTHER COMMODITIES,,KAZAKHSTAN,,0.331288
OTHER COMMODITIES,,KYRGHYZSTAN,,0.116176
OTHER COMMODITIES,,LATVIA,,0.65133
OTHER COMMODITIES,,LITHUANIA,,0.465104
OTHER COMMODITIES,,MACEDONIA,,0.097216
OTHER COMMODITIES,,MOLDOVA,,0.029032
OTHER COMMODITIES,,POLAND,,8.691216
OTHER COMMODITIES,,ROMANIA,,1.517088
OTHER COMMODITIES,,RUSSIA,,6.592265
OTHER COMMODITIES,,SERBIA,,0.206943
OTHER COMMODITIES,,MONTENEGRO,,0.000161
OTHER COMMODITIES,,SLOVAK REP,,0.142229
OTHER COMMODITIES,,SLOVENIA,,0.283047
OTHER COMMODITIES,,TAJIKISTAN,,0.05035
OTHER COMMODITIES,,TURKMENISTAN,,0.260671
OTHER COMMODITIES,,UKRAINE,,0.666352
OTHER COMMODITIES,,UZBEKISTAN,,0.15724
OTHER COMMODITIES,,CYPRUS,,0.058941
OTHER COMMODITIES,,GIBRALTAR,,0.000881
OTHER COMMODITIES,,LIECHTENSTEIN,,0.0
OTHER COMMODITIES,,MALTA,,0.065746
OTHER COMMODITIES,,TURKEY,,15.597096
TEA,KGS,UNSPECIFIED,15000.0,0.110679
TEA,KGS,KENYA,1115410.0,2.216985
TEA,KGS,TANZANIA REP,3959.0,0.017712
TEA,KGS,UGANDA,683.0,0.002199
TEA,KGS,BENIN,70041.0,0.323173
TEA,KGS,BURKINA FASO,422661.0,2.258012
TEA,KGS,CAMEROON,5440.0,0.076835
TEA,KGS,CONGO P REP,47053.0,0.163081
TEA,KGS,GABON,20.0,9.5e-05
TEA,KGS,COTE D' IVOIRE,122622.0,0.636699
TEA,KGS,MADAGASCAR,40.0,0.000111
TEA,KGS,MAURITANIA,14999.0,0.059466
TEA,KGS,MAURITIUS,4390.0,0.05049
TEA,KGS,NIGER,205756.0,0.985374
TEA,KGS,SENEGAL,487715.0,2.116722
TEA,KGS,TOGO,65413.0,0.300732
TEA,KGS,CONGO D. REP.,104276.0,0.21328
TEA,KGS,ANGOLA,500.0,0.002852
TEA,KGS,BOTSWANA,40.0,0.001124
TEA,KGS,ETHIOPIA,2.0,3e-05
TEA,KGS,GAMBIA,157201.0,0.589728
TEA,KGS,GHANA,658722.0,2.916515
TEA,KGS,GUINEA,20042.0,0.084224
TEA,KGS,LIBERIA,73.0,0.001151
TEA,KGS,MALAWI,482.0,0.002638
TEA,KGS,MALI,29242.0,0.111908
TEA,KGS,MOZAMBIQUE,4329.0,0.024436
TEA,KGS,NIGERIA,324479.0,1.556022
TEA,KGS,REUNION,2924.0,0.014297
TEA,KGS,SEYCHELLES,5231.0,0.025526
TEA,KGS,SIERRA LEONE,71257.0,0.177486
TEA,KGS,SWAZILAND,1000.0,0.00919
TEA,KGS,ZAMBIA,8630.0,0.061893
TEA,KGS,ALGERIA,73600.0,0.141218
TEA,KGS,EGYPT A RP,5202448.0,8.746849
TEA,KGS,LIBYA,28000.0,0.106664
TEA,KGS,MOROCCO,196608.0,1.138339
TEA,KGS,SOUTH AFRICA,63670.0,0.343967
TEA,KGS,SUDAN,418.0,0.002721
TEA,KGS,TUNISIA,4709358.0,6.721496
TEA,KGS,CANADA,2537424.0,12.285613
TEA,KGS,USA,17445496.0,69.63586
TEA,KGS,ARGENTINA,160.0,0.007334
TEA,KGS,BRAZIL,1465.0,0.015654
TEA,KGS,CHILE,10775.0,0.071484
TEA,KGS,COLOMBIA,131859.0,0.227747
TEA,KGS,BARBADOS,15024.0,0.024936
TEA,KGS,GUYANA,85.0,0.000548
TEA,KGS,JAMAICA,2.0,4e-05
TEA,KGS,TRINIDAD,1292.0,0.014466
TEA,KGS,CAYMAN IS,149.0,0.000432
TEA,KGS,DOMINIC REP,1.0,5e-06
TEA,KGS,HAITI,880.0,0.005855
TEA,KGS,MEXICO,2640.0,0.02184
TEA,KGS,NETHERLANDANTIL,1816.0,0.011649
TEA,KGS,PUERTO RICO,19440.0,0.143151
TEA,KGS,SURINAME,35237.0,0.129194
TEA,KGS,AFGHANISTAN,1075235.0,2.848019
TEA,KGS,AUSTRALIA,3153459.0,19.499251
TEA,KGS,BANGLADESH PR,7102583.0,11.397613
TEA,KGS,BHUTAN,20705.0,0.154745
TEA,KGS,BRUNEI,89.0,0.000568
TEA,KGS,CAMBODIA,157.0,0.0058
TEA,KGS,CHINA P RP,6611393.0,18.030657
TEA,KGS,FIJI IS,4383.0,0.028651
TEA,KGS,HONG KONG,299257.0,1.985524
TEA,KGS,INDONESIA,1516326.0,2.559965
TEA,KGS,IRAN,25559464.0,99.141458
TEA,KGS,JAPAN,3506593.0,22.754061
TEA,KGS,KOREA RP,108593.0,1.493532
TEA,KGS,MALAYSIA,2999191.0,5.242499
TEA,KGS,MONGOLIA,4758.0,0.025243
TEA,KGS,NEPAL,282739.0,0.692272
TEA,KGS,NEW ZEALAND,203720.0,1.076505
TEA,KGS,PAKISTAN IR,11674313.0,17.548841
TEA,KGS,PAPUA N GNA,1200.0,0.0065
TEA,KGS,PHILIPPINES,352921.0,2.613028
TEA,KGS,SINGAPORE,511945.0,2.403585
TEA,KGS,SRI LANKA DSR,2925609.0,6.322746
TEA,KGS,THAILAND,162743.0,1.213485
TEA,KGS,VIETNAM SOC REP,356798.0,1.055396
TEA,KGS,BAHARAIN IS,443243.0,1.925604
TEA,KGS,IRAQ,382036.0,0.742454
TEA,KGS,JORDAN,24407.0,0.111103
TEA,KGS,KUWAIT,918698.0,3.696564
TEA,KGS,LEBANON,13508.0,0.095187
TEA,KGS,OMAN,399604.0,1.753187
TEA,KGS,QATAR,789839.0,3.243397
TEA,KGS,SAUDI ARAB,3847805.0,15.977194
TEA,KGS,U ARAB EMTS,18616397.0,56.181166
TEA,KGS,TAIWAN,2868177.0,5.628289
TEA,KGS,FR GUIANA,150.0,0.001114
TEA,KGS,ISRAEL,65942.0,0.241508
TEA,KGS,KOREA DP RP,1017.0,0.035327
TEA,KGS,MACAO,165.0,0.000915
TEA,KGS,MALDIVES,6386.0,0.066429
TEA,KGS,AUSTRIA,3992.0,0.029337
TEA,KGS,BELGIUM,700121.0,1.879344
TEA,KGS,DENMARK,24689.0,0.31536
TEA,KGS,FINLAND,723106.0,2.395484
TEA,KGS,FRANCE,186413.0,1.6237
TEA,KGS,GERMANY,11865496.0,41.486301
TEA,KGS,GREECE,22267.0,0.064904
TEA,KGS,IRELAND,1639908.0,11.376501
TEA,KGS,ITALY,1342085.0,10.627189
TEA,KGS,NETHERLAND,3945768.0,17.300067
TEA,KGS,PORTUGAL,16428.0,0.043457
TEA,KGS,SPAIN,877688.0,1.317937
TEA,KGS,SWEDEN,312218.0,1.510147
TEA,KGS,UK,17535821.0,51.28333
TEA,KGS,NORWAY,43233.0,0.300405
TEA,KGS,SWITZERLAND,47021.0,0.489125
TEA,KGS,ALBANIA,45000.0,0.109201
TEA,KGS,ARMENIA,250.0,0.001112
TEA,KGS,AZERBAIJAN,50582.0,0.181494
TEA,KGS,BULGARIA,25.0,0.000141
TEA,KGS,BELARUS,27080.0,0.08999
TEA,KGS,CROATIA,8600.0,0.026725
TEA,KGS,CZECH REPUBLIC,19204.0,0.210384
TEA,KGS,ESTONIA,84926.0,0.242194
TEA,KGS,GEORGIA,42370.0,0.163341
TEA,KGS,HUNGARY,109.0,0.001505
TEA,KGS,KAZAKHSTAN,13083285.0,34.273025
TEA,KGS,KYRGHYZSTAN,211574.0,0.878223
TEA,KGS,LATVIA,66293.0,0.184046
TEA,KGS,LITHUANIA,7126.0,0.022742
TEA,KGS,MOLDOVA,10.0,2.3e-05
TEA,KGS,POLAND,5272797.0,12.494312
TEA,KGS,RUSSIA,49790575.0,108.907549
TEA,KGS,SERBIA,1210.0,0.008098
TEA,KGS,SLOVAK REP,100.0,0.003722
TEA,KGS,SLOVENIA,150.0,0.00146
TEA,KGS,TAJIKISTAN,307547.0,0.833725
TEA,KGS,TURKMENISTAN,491583.0,1.112085
TEA,KGS,UKRAINE,3542646.0,7.69594
TEA,KGS,UZBEKISTAN,151369.0,0.41663
TEA,KGS,CYPRUS,2600.0,0.011003
TEA,KGS,TURKEY,707540.0,1.629142
COFFEE,KGS,KENYA,63847.0,0.559761
COFFEE,KGS,TANZANIA REP,4648.0,0.04739
COFFEE,KGS,UGANDA,4572.0,0.043793
COFFEE,KGS,BENIN,568985.0,4.449158
COFFEE,KGS,BURKINA FASO,74256.0,0.605486
COFFEE,KGS,CAMEROON,129691.0,1.071114
COFFEE,KGS,CONGO P REP,130887.0,1.089833
COFFEE,KGS,GABON,7244.0,0.066475
COFFEE,KGS,COTE D' IVOIRE,279734.0,2.016943
COFFEE,KGS,MAURITANIA,296626.0,2.234848
COFFEE,KGS,MAURITIUS,202.0,0.000807
COFFEE,KGS,NIGER,394294.0,3.219763
COFFEE,KGS,SENEGAL,1007079.0,7.250604
COFFEE,KGS,TOGO,517494.0,3.058935
COFFEE,KGS,CONGO D. REP.,18090.0,0.187531
COFFEE,KGS,BOTSWANA,5.0,0.000108
COFFEE,KGS,DJIBOUTI,512.0,0.001577
COFFEE,KGS,GAMBIA,58708.0,0.475312
COFFEE,KGS,GHANA,445331.0,3.673288
COFFEE,KGS,GUINEA,78563.0,0.526456
COFFEE,KGS,MALAWI,20.0,0.000291
COFFEE,KGS,MALI,217442.0,1.577074
COFFEE,KGS,NIGERIA,232274.0,1.717836
COFFEE,KGS,SEYCHELLES,295.0,0.001708
COFFEE,KGS,SIERRA LEONE,28649.0,0.249926
COFFEE,KGS,ZAMBIA,619.0,0.003495
COFFEE,KGS,ALGERIA,2111900.0,4.009252
COFFEE,KGS,EGYPT A RP,1501763.0,3.490674
COFFEE,KGS,LIBYA,6227724.0,13.051186
COFFEE,KGS,MOROCCO,740600.0,1.513114
COFFEE,KGS,SOUTH AFRICA,64965.0,0.306351
COFFEE,KGS,TUNISIA,2575918.0,4.443153
COFFEE,KGS,CANADA,1116729.0,2.545841
COFFEE,KGS,USA,4670075.0,36.762232
COFFEE,KGS,ARGENTINA,1260005.0,2.393255
COFFEE,KGS,BRAZIL,50.0,0.002829
COFFEE,KGS,PERU,12700.0,0.034749
COFFEE,KGS,JAMAICA,2.0,1.6e-05
COFFEE,KGS,ST LUCIA,7.0,4.3e-05
COFFEE,KGS,TRINIDAD,42.0,0.000274
COFFEE,KGS,EL SALVADOR,7200.0,0.043723
COFFEE,KGS,MEXICO,27000.0,0.108681
COFFEE,KGS,NETHERLANDANTIL,121.0,0.000394
COFFEE,KGS,AUSTRALIA,5548273.0,15.023265
COFFEE,KGS,BANGLADESH PR,315452.0,2.385534
COFFEE,KGS,CHINA P RP,494117.0,1.788465
COFFEE,KGS,HONG KONG,5460.0,0.032876
COFFEE,KGS,INDONESIA,2084910.0,10.443536
COFFEE,KGS,IRAN,807657.0,3.093708
COFFEE,KGS,JAPAN,460674.0,2.593304
COFFEE,KGS,KOREA RP,4329621.0,10.022209
COFFEE,KGS,MALAYSIA,2436051.0,13.809344
COFFEE,KGS,MYANMAR,546500.0,2.605379
COFFEE,KGS,NEPAL,287248.0,2.62527
COFFEE,KGS,NEW ZEALAND,334240.0,0.959377
COFFEE,KGS,PAKISTAN IR,6300.0,0.049812
COFFEE,KGS,PAPUA N GNA,1200.0,0.005792
COFFEE,KGS,SINGAPORE,625597.0,4.303917
COFFEE,KGS,SRI LANKA DSR,66849.0,0.327166
COFFEE,KGS,THAILAND,625.0,0.021232
COFFEE,KGS,VIETNAM SOC REP,480027.0,2.13831
COFFEE,KGS,BAHARAIN IS,70736.0,0.260415
COFFEE,KGS,IRAQ,137916.0,0.909593
COFFEE,KGS,JORDAN,6773050.0,19.938156
COFFEE,KGS,KUWAIT,5135968.0,16.887507
COFFEE,KGS,LEBANON,270870.0,0.614154
COFFEE,KGS,OMAN,940477.0,2.231666
COFFEE,KGS,QATAR,177068.0,0.748492
COFFEE,KGS,SAUDI ARAB,3614692.0,11.082935
COFFEE,KGS,SYRIA,3296542.0,8.521202
COFFEE,KGS,U ARAB EMTS,2330017.0,8.548569
COFFEE,KGS,YEMEN REPUBLC,40000.0,0.004384
COFFEE,KGS,TAIWAN,1577964.0,6.1984
COFFEE,KGS,FR POLYNESIA,25920.0,0.200053
COFFEE,KGS,ISRAEL,3162496.0,7.209399
COFFEE,KGS,KOREA DP RP,138780.0,0.596052
COFFEE,KGS,MALDIVES,3206.0,0.028317
COFFEE,KGS,NEW CALEDONIA,19200.0,0.04912
COFFEE,KGS,AUSTRIA,1025.0,0.004739
COFFEE,KGS,BELGIUM,20293276.0,55.86774
COFFEE,KGS,DENMARK,1422057.0,2.821926
COFFEE,KGS,FINLAND,1682309.0,8.427602
COFFEE,KGS,FRANCE,2203603.0,7.83207
COFFEE,KGS,GERMANY,33391072.0,80.837956
COFFEE,KGS,GREECE,7828550.0,15.560307
COFFEE,KGS,IRELAND,21907.0,0.067839
COFFEE,KGS,ITALY,84890067.0,177.212294
COFFEE,KGS,NETHERLAND,2431934.0,7.542304
COFFEE,KGS,PORTUGAL,3834200.0,7.66875
COFFEE,KGS,SPAIN,9538150.0,18.707297
COFFEE,KGS,SWEDEN,302582.0,1.112984
COFFEE,KGS,UK,2355061.0,8.16635
COFFEE,KGS,NORWAY,92063.0,0.433649
COFFEE,KGS,SWITZERLAND,1535644.0,4.634017
COFFEE,KGS,ALBANIA,1532600.0,2.942973
COFFEE,KGS,ARMENIA,115200.0,0.280944
COFFEE,KGS,BOSNIA-HRZGOVIN,38000.0,0.064813
COFFEE,KGS,BULGARIA,47055.0,0.199682
COFFEE,KGS,BELARUS,301755.0,1.40892
COFFEE,KGS,CROATIA,1777900.0,3.407281
COFFEE,KGS,CZECH REPUBLIC,8100.0,0.047564
COFFEE,KGS,ESTONIA,599508.0,1.680122
COFFEE,KGS,GEORGIA,260839.0,0.918171
COFFEE,KGS,HUNGARY,133539.0,0.732502
COFFEE,KGS,KAZAKHSTAN,57293.0,0.286179
COFFEE,KGS,KYRGHYZSTAN,0.0,9e-06
COFFEE,KGS,LATVIA,382536.0,2.349801
COFFEE,KGS,LITHUANIA,219712.0,1.455246
COFFEE,KGS,MOLDOVA,9235.0,0.09579
COFFEE,KGS,POLAND,5019817.0,24.262682
COFFEE,KGS,ROMANIA,1222631.0,3.665731
COFFEE,KGS,RUSSIA,13004174.0,71.369756
COFFEE,KGS,MONTENEGRO,1402800.0,2.592123
COFFEE,KGS,SLOVAK REP,19000.0,0.035986
COFFEE,KGS,SLOVENIA,10094600.0,17.947112
COFFEE,KGS,TAJIKISTAN,500.0,0.003142
COFFEE,KGS,TURKMENISTAN,27398.0,0.211913
COFFEE,KGS,UKRAINE,2523307.0,11.358209
COFFEE,KGS,UZBEKISTAN,103625.0,0.546179
COFFEE,KGS,CYPRUS,7700.0,0.049583
COFFEE,KGS,TURKEY,7411864.0,42.262498
RICE -BASMOTI,TON,UNSPECIFIED,43.0,0.033835
RICE -BASMOTI,TON,KENYA,3212.0,2.4605
RICE -BASMOTI,TON,TANZANIA REP,4941.0,3.796475
RICE -BASMOTI,TON,UGANDA,82.0,0.060238
RICE -BASMOTI,TON,BENIN,1950.0,1.48705
RICE -BASMOTI,TON,BURKINA FASO,924.0,0.634387
RICE -BASMOTI,TON,CAMEROON,324.0,0.237485
RICE -BASMOTI,TON,C AFRI REP,349.0,0.247606
RICE -BASMOTI,TON,CONGO P REP,1526.0,1.331615
RICE -BASMOTI,TON,GABON,138.0,0.124098
RICE -BASMOTI,TON,COTE D' IVOIRE,5025.0,3.643216
RICE -BASMOTI,TON,MADAGASCAR,96.0,0.096691
RICE -BASMOTI,TON,MAURITANIA,2435.0,1.985985
RICE -BASMOTI,TON,MAURITIUS,30715.0,27.120731
RICE -BASMOTI,TON,NIGER,89.0,0.062575
RICE -BASMOTI,TON,RWANDA,47.0,0.030809
RICE -BASMOTI,TON,SENEGAL,492.0,0.440775
RICE -BASMOTI,TON,TOGO,109.0,0.088965
RICE -BASMOTI,TON,CONGO D. REP.,58.0,0.060128
RICE -BASMOTI,TON,ANGOLA,1070.0,0.978296
RICE -BASMOTI,TON,BOTSWANA,247.0,0.276991
RICE -BASMOTI,TON,COMOROS,245.0,0.18021
RICE -BASMOTI,TON,DJIBOUTI,2545.0,1.976072
RICE -BASMOTI,TON,ETHIOPIA,2974.0,2.201775
RICE -BASMOTI,TON,EQUTL GUINEA,67.0,0.063141
RICE -BASMOTI,TON,GAMBIA,29.0,0.02323
RICE -BASMOTI,TON,GHANA,1031.0,0.826835
RICE -BASMOTI,TON,GUINEA,48.0,0.045126
RICE -BASMOTI,TON,LIBERIA,165.0,0.112849
RICE -BASMOTI,TON,MALAWI,24.0,0.020865
RICE -BASMOTI,TON,MALI,851.0,0.641948
RICE -BASMOTI,TON,MOZAMBIQUE,880.0,0.82385
RICE -BASMOTI,TON,NIGERIA,1729.0,1.945075
RICE -BASMOTI,TON,REUNION,10950.0,8.571477
RICE -BASMOTI,TON,SEYCHELLES,3634.0,2.935787
RICE -BASMOTI,TON,SIERRA LEONE,5.0,0.004873
RICE -BASMOTI,TON,SOMALIA,3202.0,2.303527
RICE -BASMOTI,TON,ZAMBIA,53.0,0.05381
RICE -BASMOTI,TON,ALGERIA,5876.0,4.960216
RICE -BASMOTI,TON,EGYPT A RP,11302.0,8.454728
RICE -BASMOTI,TON,LIBYA,372.0,0.306084
RICE -BASMOTI,TON,MOROCCO,418.0,0.492669
RICE -BASMOTI,TON,SOUTH AFRICA,13857.0,12.992657
RICE -BASMOTI,TON,SUDAN,3855.0,2.784825
RICE -BASMOTI,TON,TUNISIA,276.0,0.200785
RICE -BASMOTI,TON,ZIMBABWE,46.0,0.047976
RICE -BASMOTI,TON,CANADA,31979.0,31.934833
RICE -BASMOTI,TON,USA,109108.0,112.840577
